46,1
48,0
50,0
45,1
50,0
52,0
51,0
51,0
37,1
51,0
38,1
51,0
51,0
51,0
52,0
52,0
47,1
48,0
49,0
49,0
49,0
51,0
52,0
49,0
37,1
51,0
52,0
50,1
51,0
48,1
51,0
50,0
51,0
52,0
51,0
51,0
51,0
52,0
52,0
41,1
51,0
51,0
51,0
32,1
52,0
52,0
51,0
52,0
50,0
51,0
51,0
51,0
51,0
51,0
24,1
51,0
51,0
51,0
51,0
51,0
51,0
51,0
51,0
51,0
33,1
50,0
41,1
51,0
51,0
48,0
48,0
48,0
51,0
37,1
23,1
49,0
52,0
52,0
48,0
48,0
48,0
48,0
22,1
44,1
48,0
49,0
36,1
31,1
32,1
51,0
49,1
33,1
51,0
51,0
51,0
51,0
51,0
51,0
51,0
41,1
29,1
34,1
51,0
49,0
48,0
48,0
33,1
47,1
49,0
51,0
40,1
33,1
50,0
51,0
49,0
48,0
49,0
38,1
37,1
48,0
51,0
50,0
46,1
49,0
52,0
50,1
50,0
50,0
48,0
32,1
49,0
47,1
51,0
30,1
50,0
42,1
50,0
44,1
50,0
48,0
49,0
49,0
49,0
49,0
51,0
40,1
30,1
28,1
49,1
46,1
48,0
51,0
31,1
51,0
44,1
52,0
51,0
51,0
51,0
51,0
52,0
51,0
51,0
51,0
52,0
52,0
43,1
52,0
51,0
37,1
25,1
31,1
52,0
52,0
51,0
51,0
51,0
51,0
51,0
52,0
51,0
51,0
51,0
51,0
40,1
51,0
51,0
51,0
39,1
51,0
51,0
51,0
51,0
51,0
51,0
51,0
51,0
24,1
51,0
31,1
51,0
52,0
52,0
52,0
51,0
51,0
51,0
51,0
49,1
