53,0
36,1
41,1
53,0
48,1
39,1
53,0
53,0
53,0
53,0
53,0
53,0
31,1
38,1
53,0
53,0
31,1
53,0
53,0
38,1
53,0
36,1
53,0
53,0
53,0
40,1
53,0
53,0
55,1
53,0
53,0
53,0
51,1
53,0
69,0
53,0
53,0
53,0
53,0
53,0
48,1
53,0
53,0
30,1
53,0
53,0
35,1
53,0
74,0
53,0
53,0
53,0
33,1
53,0
39,1
29,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
74,0
36,1
53,0
53,1
53,1
53,0
53,0
53,0
53,0
49,1
51,1
53,0
53,0
41,1
53,0
53,0
51,1
53,0
53,0
51,1
33,1
53,0
40,1
53,0
53,0
53,0
53,0
53,0
53,0
34,1
53,0
53,0
53,0
53,0
53,0
48,1
53,0
53,0
31,1
47,1
53,0
53,0
53,0
53,0
76,0
53,0
53,0
53,0
53,0
53,0
49,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
40,1
53,0
53,0
53,0
53,0
53,0
41,1
25,1
53,0
53,0
53,0
53,0
53,0
38,1
53,0
46,1
53,0
51,1
53,0
41,1
47,1
29,1
40,1
38,1
35,1
48,1
41,1
27,1
48,1
53,0
53,0
53,0
73,0
73,0
53,0
30,1
53,0
76,1
53,0
48,1
72,0
62,1
53,0
53,0
53,0
29,1
53,0
53,0
36,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
51,1
53,0
53,0
39,1
53,0
53,0
53,0
53,0
39,1
47,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
76,0
53,0
48,1
71,1
53,0
76,0
53,0
47,1
53,0
53,0
53,0
40,1
53,0
51,1
53,0
28,1
51,1
53,0
53,0
53,0
53,0
53,0
77,0
77,0
53,0
47,1
53,0
53,0
53,0
53,0
53,0
49,0
53,0
53,0
53,0
28,1
53,0
53,0
53,0
53,0
53,0
53,1
53,0
47,1
53,1
28,1
31,1
29,1
32,1
53,0
35,1
51,1
50,1
52,1
53,0
53,0
38,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
51,1
51,1
47,1
53,0
53,0
53,0
36,1
53,0
53,0
53,0
53,0
33,1
53,0
53,0
41,1
51,1
53,0
53,0
41,1
53,0
53,0
47,1
53,0
53,0
49,1
53,1
47,1
37,1
53,0
53,0
37,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
51,1
53,0
53,0
53,0
74,0
73,1
53,0
53,0
53,0
74,0
77,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
29,1
53,0
53,0
27,1
53,0
53,0
53,0
53,0
51,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
71,0
53,0
41,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
37,1
43,1
53,0
42,1
33,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
36,1
53,0
53,0
35,1
41,1
51,1
52,1
53,0
53,0
53,0
53,0
53,0
31,1
53,0
53,0
53,0
52,1
52,1
53,0
53,0
30,1
53,0
53,0
53,0
53,0
31,1
53,0
49,1
53,1
37,1
53,0
47,1
39,1
53,0
51,1
53,0
53,0
53,0
51,1
53,0
28,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
46,1
53,0
41,1
53,0
53,0
37,1
53,0
53,0
37,1
53,0
53,0
53,0
53,0
53,0
42,1
53,0
42,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
32,1
53,0
30,1
41,1
53,0
41,1
53,0
53,0
33,1
53,0
42,1
52,1
53,0
47,1
53,0
53,0
53,0
31,1
53,0
47,1
53,0
53,0
42,1
53,0
42,1
53,0
53,0
53,0
27,1
53,0
53,0
50,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
47,1
53,0
53,0
53,0
53,0
53,0
35,1
32,1
53,0
53,0
53,0
53,0
53,0
53,0
26,1
38,1
53,0
35,1
53,0
53,0
53,0
53,0
53,0
46,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
39,1
53,0
53,0
53,0
50,1
40,1
53,0
53,0
53,0
53,0
32,1
53,0
30,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
42,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
42,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
51,1
35,1
53,0
53,0
53,0
53,0
53,0
27,1
53,0
38,1
53,0
53,0
53,0
53,0
41,0
53,0
53,0
53,0
53,0
53,0
53,0
30,1
51,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
51,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
42,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
52,1
40,1
73,0
53,0
53,0
53,0
27,1
53,0
53,0
53,0
53,0
47,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
47,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
40,1
53,0
53,0
39,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
