 未知パラメータβ***************
     0.2940,    0.3410,
     0.0492,    0.2044,
     0.1200,    0.0197,
     0.1156,    0.0143,
 t値********
    36.2798,    8.3007,
    27.0078,   20.8129,
    25.5820,    1.4540,
    15.5077,    0.6466,
