 Random seed,   859452209
 Samples,        1000
 All trial frequency
       0,      0,      0,      0,      0,      0,      0,      0,
 Refusal frequency
       0,      0,      0,      0,      0,      0,      0,      0,
 state1,,,state2,,,state3,,,state4
 B1,B2,B3,B1,B2,B3,B1,B2,B3,B1,B2,B3,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.20256281E-01, 0.12592872E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.22238110E-01, 0.12592872E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.22238110E-01, 0.12592872E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.22238110E-01, 0.12592872E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.22238110E-01, 0.12342669E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.22238110E-01, 0.12342669E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.22238110E-01, 0.12342669E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.22238110E-01, 0.12342669E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11397322E+00, 0.22238110E-01, 0.12342669E+00, 0.00000000E+00,
  0.20029836E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11215275E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.20061643E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11215275E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.20061643E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11215275E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.20061643E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.20061643E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19505137E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19505137E+00, 0.23595239E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19505137E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19505137E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19505137E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.22238110E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.23309492E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.23309492E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.25468035E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.23309492E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.24257607E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.23309492E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.24257607E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.23309492E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.23453346E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.23309492E-01, 0.12358845E+00, 0.00000000E+00,
  0.19282325E+00, 0.23453346E+00, 0.78794288E-01, 0.00000000E+00, 0.11659234E+00, 0.23309492E-01, 0.12358845E+00, 0.00000000E+00,
