 PI
  0.78183014E+00, 0.20946007E+00, 0.83626829E-02, 0.33649237E-03, 0.10611941E-04,
  0.00000000E+00, 0.92425289E+00, 0.71323672E-01, 0.42452006E-02, 0.17823335E-03,
  0.00000000E+00, 0.00000000E+00, 0.88694852E+00, 0.10626575E+00, 0.67857321E-02,
  0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.88461575E+00, 0.11538425E+00,
  0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.10000000E+01,
