1,0,0,0,0
0.9999,0.0001,0,0,0
0.99405,0.00595,0,0,0
0.9668,0.03295,0.0002495125,0.000000487,0
0.91305,0.08545,0.001493925,0.00000607,0
0.84275,0.1521,0.0051152375,0.0000345,0.000000257
0.7656,0.2221,0.01216593,0.00013284,0.00000123
0.69135,0.2838,0.0244039425,0.000434875,0.0000112
0.6219,0.3352,0.04176744,0.001087515,0.000045
0.556,0.37945,0.0621196925,0.0022689325,0.000161375
0.495,0.4159,0.084221775,0.004468365,0.00040986
0.4438,0.44065,0.10727662,0.0073894225,0.0008839575
0.4012,0.4542,0.13107267,0.01181382,0.00171351
0.3595,0.46625,0.1539063125,0.0174511375,0.00289255
0.3221,0.47225,0.1766841975,0.02414331,0.0048224925
0.2927,0.47335,0.19478677,0.03186399,0.00729924
0.2663,0.46985,0.2128609875,0.0395115375,0.011477475
0.24265,0.46625,0.22662135,0.048104275,0.016374375
0.2206,0.46085,0.239517745,0.057243435,0.02178882
0.20195,0.4536,0.2488823475,0.06640996,0.0291576925
