33,1
46,0
54,0
51,0
53,0
47,0
53,0
29,1
26,1
53,0
47,1
53,0
53,0
59,1
48,0
71,0
53,0
69,1
51,0
51,0
53,0
71,0
53,0
72,0
46,0
73,0
49,0
40,0
49,0
49,0
49,0
49,0
49,0
62,1
42,0
44,0
50,0
72,0
72,0
48,0
43,0
41,0
73,0
45,0
46,0
47,0
69,0
53,0
48,0
48,0
49,0
53,0
50,0
71,0
26,1
50,1
51,0
42,0
33,1
41,1
53,0
34,1
53,0
46,0
53,0
46,0
49,0
48,0
48,1
66,0
44,0
44,0
48,0
47,0
49,1
31,1
41,0
49,0
47,0
48,0
48,0
34,1
73,0
50,0
57,0
50,0
48,0
50,0
53,0
45,0
49,0
74,0
42,1
55,1
53,0
72,0
72,0
53,0
48,1
45,0
48,0
74,0
53,0
72,0
44,0
45,0
43,0
71,1
44,0
43,0
44,0
53,0
27,1
49,0
44,0
44,0
44,0
44,0
44,0
44,0
49,0
47,0
47,0
49,0
38,1
41,1
49,0
26,1
66,0
47,0
53,0
47,0
66,0
37,1
46,0
45,1
48,0
44,0
54,0
47,0
52,0
50,0
30,1
47,0
47,0
53,0
53,0
50,0
53,0
51,0
47,0
36,1
45,0
48,0
50,0
53,0
53,0
53,0
45,0
49,0
48,0
47,0
44,0
44,0
44,0
45,0
42,0
49,0
44,1
44,0
44,0
22,1
49,0
32,1
53,0
53,0
33,1
61,1
41,1
42,0
38,1
53,0
41,0
53,0
53,0
49,1
67,0
43,1
69,0
30,1
53,0
49,1
32,1
46,0
32,1
53,0
53,0
52,1
39,1
53,0
53,0
53,0
53,0
36,1
53,0
44,0
45,0
42,0
42,0
47,1
53,0
38,1
53,0
46,0
53,0
73,0
48,1
54,0
47,1
42,1
53,0
49,0
28,1
43,0
54,0
53,0
44,1
66,0
53,0
50,0
53,0
45,0
27,1
53,0
53,0
22,1
45,0
51,1
53,0
37,1
53,0
53,0
48,0
36,1
53,0
57,0
41,0
53,0
37,1
52,1
