29,1
41,1
44,0
43,0
41,0
44,0
43,0
44,0
42,0
44,0
43,0
39,1
43,0
39,1
44,1
43,0
29,1
43,0
38,1
44,0
22,1
45,0
46,1
41,0
45,0
73,0
46,0
42,0
44,0
44,0
27,1
15,1
41,0
44,0
39,0
35,0
68,0
35,0
44,0
44,0
72,0
68,0
35,0
41,0
29,1
41,1
47,0
53,0
53,0
76,0
76,0
53,0
52,1
43,0
77,0
42,1
41,0
39,0
49,0
42,0
48,0
46,0
53,0
53,0
42,0
53,0
42,0
46,0
46,0
42,0
18,1
46,0
74,0
74,0
53,0
45,0
45,0
43,0
32,1
71,0
71,0
53,0
43,0
53,0
73,0
53,0
73,0
74,0
74,0
43,0
53,0
25,1
39,0
41,0
48,0
49,0
41,0
41,0
41,0
41,0
41,0
41,0
53,0
45,1
43,0
46,0
45,0
47,0
43,0
48,0
48,0
48,0
48,0
42,0
44,1
43,0
43,0
43,0
48,0
43,1
48,0
41,0
53,0
41,0
41,0
48,0
40,1
41,0
50,0
50,0
74,0
74,0
61,1
44,0
74,0
46,0
30,1
41,0
41,0
41,0
53,0
46,0
48,0
44,0
44,0
46,0
29,1
43,0
58,0
58,1
22,1
59,0
46,0
59,0
56,0
68,1
46,0
46,0
44,0
44,0
42,1
47,0
47,0
47,0
47,1
21,1
46,0
46,0
46,0
53,0
41,0
44,0
49,0
44,0
50,0
48,0
42,0
41,1
22,1
42,0
42,0
53,0
53,0
35,1
53,0
53,0
53,0
45,0
53,0
30,1
45,0
46,0
45,0
47,0
47,0
47,0
22,1
47,0
45,0
49,0
49,1
47,0
67,0
47,0
24,1
48,0
49,0
53,0
53,0
43,0
48,0
68,0
46,0
47,0
53,0
40,1
50,0
66,0
46,0
50,0
50,0
41,1
53,1
54,0
47,0
47,0
46,0
73,0
73,0
40,1
73,0
73,0
73,0
73,0
47,0
73,0
49,0
49,0
49,0
40,0
43,0
43,0
45,0
54,0
54,0
47,0
45,0
43,0
45,0
45,0
31,0
43,0
45,0
43,0
33,0
33,0
43,0
43,0
43,0
42,0
42,0
39,1
43,0
72,0
47,0
47,0
25,1
46,0
44,1
44,0
46,0
46,1
46,0
24,1
53,0
48,0
48,0
48,0
46,0
70,0
18,1
43,1
47,0
67,0
67,0
43,0
43,0
43,0
43,0
43,0
43,0
37,1
41,0
35,1
40,1
47,0
41,0
47,0
53,0
53,0
51,0
47,1
53,0
72,0
44,0
44,0
44,0
41,1
45,0
44,0
44,0
46,0
46,0
46,0
44,0
29,0
43,0
43,0
43,0
45,0
44,0
26,1
49,0
41,0
45,0
44,0
44,0
28,1
49,0
44,0
45,0
21,1
44,0
44,0
49,0
45,0
44,0
46,0
46,0
23,1
46,0
44,0
44,0
44,0
44,0
44,0
44,0
42,0
45,0
45,0
45,0
45,0
46,1
49,0
54,0
44,0
48,0
39,1
27,1
44,0
34,0
32,1
42,0
47,0
47,0
58,1
43,0
46,0
46,0
50,0
48,0
71,0
46,0
71,0
46,0
25,1
27,1
40,0
71,0
49,0
53,0
71,0
53,0
41,0
42,0
46,0
71,0
20,1
46,0
42,0
44,0
17,1
74,0
73,0
42,0
43,0
44,0
49,0
20,1
50,0
42,0
42,0
43,0
39,1
42,0
41,0
41,1
41,0
42,0
42,0
42,0
42,0
35,1
41,1
42,0
42,0
50,0
42,1
48,0
44,0
44,0
42,0
46,0
44,0
45,0
41,0
46,0
43,0
43,0
41,0
44,0
41,1
53,0
41,1
53,0
44,1
41,0
43,1
46,0
41,0
52,1
27,1
41,0
44,0
18,1
42,0
45,0
49,0
49,0
47,0
44,0
42,0
41,0
47,0
42,0
42,0
47,0
25,1
46,0
45,0
45,0
45,0
46,0
47,0
53,0
43,0
42,0
43,0
65,0
45,1
47,0
42,0
42,0
42,0
42,0
40,1
44,0
44,0
46,0
46,0
45,0
34,0
46,0
53,0
46,0
41,0
45,0
45,0
66,0
48,0
48,0
47,1
53,0
73,0
42,0
35,0
53,0
44,0
46,0
41,1
55,0
53,0
53,0
70,0
46,0
23,1
27,1
46,0
49,0
49,0
41,0
50,0
31,1
50,0
47,1
49,0
49,0
53,0
24,1
73,0
44,0
45,0
49,0
49,0
47,0
35,1
49,0
70,0
63,1
47,0
47,0
44,0
54,0
53,0
65,0
69,0
45,0
40,0
47,0
47,0
47,0
47,0
40,0
45,0
40,0
71,0
44,0
53,0
53,0
31,1
41,0
41,0
41,0
41,0
39,1
53,0
53,0
44,0
43,1
55,0
54,0
53,0
25,1
47,0
41,0
42,0
69,0
69,0
41,0
41,0
41,0
41,0
41,0
44,0
67,0
43,0
40,1
45,0
45,0
41,0
69,0
69,0
53,0
52,0
44,0
53,0
45,0
46,0
35,0
46,0
45,0
53,0
44,0
44,0
46,0
44,0
19,1
48,0
48,0
53,0
16,1
40,0
40,0
37,1
45,0
44,0
46,0
53,0
46,0
46,0
53,0
44,0
58,0
44,0
45,0
45,0
35,1
47,0
50,0
47,1
50,0
43,0
43,0
44,0
47,0
44,0
50,0
50,0
44,0
43,0
31,1
49,0
