48,1
53,0
38,1
53,0
35,1
49,1
53,0
53,0
41,1
53,0
53,0
53,0
53,0
53,0
50,1
32,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
38,1
41,1
53,0
49,1
53,0
49,1
46,1
53,0
53,0
53,0
53,0
39,1
53,0
52,1
53,0
39,1
53,0
53,0
53,0
53,0
53,0
53,0
41,1
53,0
39,1
53,0
53,0
53,0
56,1
76,0
76,0
77,0
77,0
53,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
40,1
49,1
53,0
48,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
71,1
38,1
53,0
53,0
53,0
46,1
53,0
53,0
53,0
47,1
29,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
65,1
53,0
53,0
53,0
77,0
77,0
77,0
72,0
72,0
77,0
77,0
53,0
53,0
69,0
53,0
53,0
53,0
53,0
53,0
31,1
53,0
69,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
51,1
53,0
37,1
77,0
53,0
53,0
71,0
77,0
77,0
53,0
77,0
53,0
36,1
53,0
53,0
53,0
53,0
29,1
76,0
53,0
53,0
42,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
41,1
77,0
53,0
53,0
53,0
53,0
53,0
32,1
53,0
53,0
53,0
53,0
53,0
30,1
53,0
42,1
53,0
30,1
53,0
77,0
53,0
53,0
77,0
77,0
51,1
53,0
29,1
53,0
76,0
53,0
53,0
70,1
53,0
30,1
77,0
53,0
76,0
76,0
53,0
53,0
53,0
53,0
52,1
27,1
53,0
53,0
53,0
36,1
46,1
29,1
53,0
43,1
48,1
53,0
53,0
53,0
53,0
39,1
33,1
53,0
53,0
53,0
53,0
53,0
47,1
68,0
63,1
68,0
53,0
53,0
51,1
53,0
53,0
38,1
53,0
53,0
53,0
53,0
53,0
53,0
49,1
42,1
49,1
48,1
48,1
53,0
53,0
53,0
53,0
53,0
47,1
53,0
53,0
53,0
47,1
35,1
53,0
53,0
43,1
53,0
53,0
53,0
52,1
34,1
30,1
33,1
31,1
34,1
46,1
53,0
53,0
36,1
53,0
53,0
53,0
51,1
53,0
53,0
29,1
53,0
53,0
42,1
53,0
53,0
42,1
41,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
32,1
36,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
21,1
42,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
26,1
53,0
41,1
53,0
53,0
29,1
53,0
41,1
53,0
39,1
53,0
53,0
53,0
53,0
53,0
32,1
30,1
53,0
53,0
38,1
28,1
40,1
41,1
53,0
38,1
53,0
53,0
53,0
53,0
42,1
42,1
53,0
53,0
53,0
27,1
53,0
41,1
28,1
53,0
53,0
32,1
26,1
51,1
53,0
53,0
53,0
53,0
53,0
53,0
30,1
53,0
35,1
53,0
53,0
53,0
51,1
44,1
38,1
53,0
53,0
53,0
53,0
53,0
26,1
33,1
40,1
26,1
42,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
41,1
50,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
35,1
26,1
53,0
53,0
50,1
36,1
53,0
53,0
53,0
53,0
53,0
53,0
50,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
47,1
76,0
76,0
76,0
55,1
53,0
76,0
76,0
53,0
53,0
53,0
50,1
50,1
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
53,0
40,1
53,0
53,0
53,0
53,0
53,0
53,0
29,1
53,0
53,0
