33,1,1,0.097519287,0.380661855
24,1,1,0.032461968,0.370052333
51,0,1,0.216426767,0.520489819
53,0,1,0.158074525,0.524735008
26,1,1,0.032778556,0.605701275
46,0,1,0.029358438,0.509298494
54,0,1,0.018106588,0.605701275
51,0,1,0.005248417,0.520489819
51,0,1,0.067319607,0.520489819
54,0,1,0.02354408,0.605701275
37,1,1,0.007237624,0.516116436
50,0,1,0.017399075,0.376834775
50,0,1,0.006088771,0.376834775
41,0,1,0.065106746,0.364202747
53,0,1,0.08823129,0.485906069
47,0,1,0.010179308,0.474205913
53,0,1,0.024222934,0.447028811
29,1,1,0.044462964,0.447028811
26,1,1,0.065675006,0.485906069
53,0,1,0.008330883,0.485906069
47,1,1,0.115737653,0.543787577
44,0,1,0.138350664,0.474205913
53,0,1,0.042035625,0.485906069
47,0,1,0.188245595,0.474205913
53,0,1,0.006036039,0.524735008
47,0,1,0.072434936,0.511606969
59,1,1,0.163377794,0.600466034
48,0,1,0.041125224,0.481251646
71,0,1,0.028573134,0.600466034
53,0,1,0.074808607,0.380661855
47,1,1,0.03681133,0.600466034
41,0,1,0.104794696,0.395566859
44,0,1,0.101160198,0.395566859
43,0,1,0.019973757,0.393923019
43,0,1,0.036620676,0.393923019
41,0,1,0.013484985,0.390548561
44,0,1,0.014042935,0.395566859
43,0,1,0.082724788,0.393923019
44,0,1,0.031470127,0.395566859
44,0,1,0.028986356,0.395566859
36,1,1,0.105912472,0.524735008
51,0,1,0.020601409,0.565484883
51,0,1,0.003979198,0.565484883
52,1,1,0.121886407,0.654553989
47,0,1,0.010595637,0.555469983
25,1,1,0.147650993,0.530360747
19,1,1,0.147214933,0.455849536
41,0,1,0.039470758,0.44373127
47,0,1,0.046894941,0.455849536
53,0,1,0.021089166,0.543787577
71,0,1,0.076598232,0.600466034
71,0,1,0.105821708,0.600466034
19,1,1,0.051878909,0.474306496
41,0,1,0.132053432,0.463397197
43,0,1,0.003526474,0.470613526
42,0,1,0.005572749,0.401907525
59,1,1,0.045157702,0.558555511
53,0,1,0.010923818,0.449200218
49,1,1,0.29048164,0.558555511
72,0,1,0.189359918,0.555954162
21,1,1,0.049241432,0.408705745
43,0,1,0.008579152,0.467876094
46,0,1,0.00735098,0.474306496
21,1,1,0.296258953,0.440640812
44,0,1,0.066922515,0.368628395
43,0,1,0.025229919,0.367179804
43,0,1,0.061362246,0.367179804
43,0,1,0.024178538,0.367179804
39,1,1,0.199220122,0.368628395
43,0,1,0.006238679,0.480256664
38,1,1,0.083662517,0.480256664
43,0,1,0.005160464,0.367179804
43,0,1,0.041283962,0.367179804
43,0,1,0.034253764,0.367179804
43,0,1,0.021283568,0.446705368
39,1,1,0.031881968,0.394468336
44,1,1,0.051377735,0.485430766
43,0,1,0.104838105,0.588667267
46,0,1,0.071346757,0.514181694
45,0,1,0.011751051,0.472199186
73,0,1,0.014936021,0.600259938
49,0,1,0.04763733,0.426977317
73,0,1,0.029293572,0.600259938
40,0,1,0.008302816,0.410950124
49,0,1,0.031838608,0.426977317
49,0,1,0.048622561,0.426977317
49,0,1,0.012945433,0.426977317
49,0,1,0.01302934,0.426977317
49,0,1,0.068564156,0.536604775
40,1,1,0.034002733,0.368628395
37,1,1,0.021339901,0.376834775
29,1,1,0.01923862,0.891501633
43,0,1,0.038042708,0.896891693
50,0,1,0.019318285,0.932176564
43,0,1,0.034858231,0.896891693
24,1,1,0.012706981,0.891501633
29,1,1,0.268075314,0.434481589
39,0,1,0.12576508,0.39083256
48,0,1,0.109221898,0.448033654
48,0,1,0.016316568,0.448033654
44,0,1,0.189151753,0.440488951
41,0,1,0.00549116,0.394397336
18,1,1,0.070856929,0.430287677
66,0,1,0.037820633,0.503769393
48,0,1,0.014907312,0.448033654
43,0,1,0.008874332,0.429113224
41,0,1,0.022131913,0.425213172
49,0,1,0.010228932,0.485430766
43,0,1,0.009652779,0.429113224
20,1,1,0.010106351,0.431012465
27,1,1,0.181302658,0.427535453
38,1,1,0.011182593,0.419989764
44,0,1,0.195049427,0.42054297
22,1,1,0.064753063,0.434006285
45,0,1,0.069163493,0.435893694
41,0,1,0.025051548,0.460743584
45,0,1,0.002822641,0.435893694
44,0,1,0.007214094,0.368628395
50,0,1,0.076992857,0.376834775
43,0,1,0.195380912,0.588667267
55,1,1,0.148366252,0.500197714
46,0,1,0.024129605,0.388125697
38,1,1,0.053258618,0.380468578
41,0,1,0.127539906,0.378855308
74,0,1,0.008167311,0.470614512
41,0,1,0.005131262,0.378855308
28,1,1,0.043920503,0.382053252
39,1,1,0.082081056,0.46535166
42,0,1,0.005774057,0.380468578
43,0,1,0.004139806,0.46518205
32,1,1,0.184956887,0.59615872
26,1,1,0.407588643,0.655079584
45,0,1,0.070820426,0.557256809
45,0,1,0.031605335,0.557256809
27,1,1,0.055863637,0.556522159
44,0,1,0.027568813,0.383610314
50,0,1,0.011141404,0.392428081
73,0,1,0.312869221,0.517357944
45,0,1,0.045244026,0.557256809
41,0,1,0.0644714,0.545996456
54,0,1,0.001868082,0.625496381
42,0,1,0.032363114,0.541559962
72,0,1,0.0093869,0.544917655
72,0,1,0.179299935,0.544917655
44,0,1,0.036851433,0.423820789
73,0,1,0.063253981,0.594380769
46,0,1,0.046407233,0.371452604
47,0,1,0.09889061,0.372830195
73,0,1,0.018454894,0.452038233
43,0,1,0.028324224,0.44256372
43,0,1,0.0350294,0.44256372
42,0,1,0.021276514,0.451819318
46,0,1,0.00100259,0.49485696
48,0,1,0.115621732,0.42177659
27,1,1,0.211404668,0.562600521
50,0,1,0.090782542,0.428814433
42,0,1,0.021119897,0.430131872
44,0,1,0.000740864,0.39332741
44,0,1,0.026571891,0.451416986
43,0,1,0.000511,0.39332741
48,0,1,0.024773485,0.374186092
27,1,1,0.077098913,0.368628395
15,1,1,0.001073637,0.377519133
15,1,1,0.001526992,0.377519133
44,0,1,0.001354882,0.39332741
50,0,1,0.015997859,0.402541592
43,0,1,0.029261212,0.391700334
35,0,1,0.002619848,0.377519133
35,0,1,0.00249191,0.377519133
35,0,1,0.000607846,0.493881701
41,0,1,0.002227072,0.409493644
41,0,1,0.0012691,0.409493644
44,0,1,0.000753053,0.39332741
44,0,1,0.339383102,0.488989625
43,0,1,0.005868619,0.456333714
73,0,1,0.00518281,0.517357944
56,1,1,0.040172303,0.58666054
41,0,1,0.087489394,0.452027386
73,0,1,0.164500996,0.594757462
48,0,1,0.102594661,0.538670669
48,0,1,0.101064995,0.511896885
43,0,1,0.007829956,0.456333714
39,0,1,0.003822577,0.447557364
28,1,1,0.103034668,0.623132684
55,0,1,0.150677769,0.633614998
41,0,1,0.217588445,0.520738318
45,0,1,0.0788032,0.531245285
45,0,1,0.033656153,0.531245285
45,0,1,0.023901511,0.531245285
45,0,1,0.058435607,0.531245285
46,0,1,0.079123833,0.533760843
45,0,1,0.056575936,0.531245285
42,0,1,0.060033839,0.420094292
27,1,1,0.172832028,0.523846526
42,0,1,0.064487185,0.420094292
42,0,1,0.043970423,0.513800071
47,0,1,0.04134878,0.526253613
47,0,1,0.038105306,0.526253613
19,1,1,0.080915925,0.420094292
49,0,1,0.161114619,0.459193424
49,0,1,0.103782483,0.504081989
41,0,1,0.055061068,0.541098464
41,0,1,0.035544435,0.541098464
41,0,1,0.102653855,0.422812988
69,0,1,0.032067195,0.546503315
53,0,1,0.034632259,0.444178963
35,0,1,0.000743533,0.468216301
35,0,1,0.000570401,0.468216301
68,0,1,0.134981551,0.668043929
35,0,1,0.001429387,0.402862076
35,0,1,0.003157095,0.402862076
44,0,1,0.00341812,0.577353664
38,0,1,0.000652227,0.531910907
42,0,1,0.014802786,0.543645577
48,0,1,0.098336655,0.499792425
53,0,1,0.039759525,0.553539186
44,0,1,0.231915313,0.577353664
72,0,1,0.005251031,0.555242193
68,0,1,0.090225134,0.630005848
48,0,1,0.046539334,0.454667194
35,0,1,0.00135978,0.402862076
35,0,1,0.002740317,0.510122879
61,1,1,0.098967069,0.670598932
49,0,1,0.043607762,0.544225408
53,0,1,0.005698141,0.553539186
53,0,1,0.037264853,0.506135063
50,0,1,0.007199493,0.500053743
71,0,1,0.069703143,0.607324406
26,1,1,0.065369172,0.506135063
74,0,1,0.019541051,0.621651551
45,0,1,0.099759279,0.534320952
45,0,1,0.080265287,0.401145264
50,0,1,0.018412571,0.380661855
49,1,1,0.04616666,0.380661855
46,0,1,0.036602869,0.491502225
74,0,1,0.078278349,0.648025962
41,0,1,0.004179406,0.501943123
55,0,1,0.135677078,0.613011284
41,0,1,0.224519544,0.44332105
41,0,1,0.125046862,0.420657358
51,0,1,0.044272804,0.508619066
49,0,1,0.063781299,0.62725461
48,0,1,0.045547099,0.624304178
41,0,1,0.103101261,0.454625777
37,1,1,0.212948146,0.562868742
42,0,1,0.033360924,0.517487124
46,0,1,0.06265563,0.371452604
32,1,1,0.126795051,0.624983606
70,0,1,0.024767516,0.6564838
46,0,1,0.103614274,0.477025192
35,1,1,0.050415836,0.491004241
29,0,1,0.001480949,0.437589797
44,0,1,0.056458535,0.4727376
53,0,1,0.051557783,0.491004241
24,1,1,0.25148971,0.481173743
43,0,1,0.051850299,0.546446121
33,1,1,0.025686303,0.554557835
43,0,1,0.171729544,0.487528215
43,0,1,0.006598676,0.574400275
41,0,1,0.031843442,0.427139038
53,0,1,0.034585545,0.490879992
46,0,1,0.024777826,0.476906859
53,0,1,0.036572779,0.490879992
47,0,1,0.096024151,0.481773296
47,0,1,0.012556974,0.494369824
34,1,1,0.080612557,0.492175736
46,0,1,0.057416487,0.476158404
46,0,1,0.134687062,0.476158404
53,0,1,0.044830706,0.506839143
46,0,1,0.010363598,0.476158404
46,0,1,0.053302026,0.402760507
41,0,1,0.080440895,0.465184022
48,0,1,0.077799866,0.374186092
53,0,1,0.011046003,0.413383835
53,0,1,0.070976303,0.493762382
41,0,1,0.111384937,0.465184022
19,1,1,0.020826838,0.462337132
43,0,1,0.03282162,0.462337132
49,0,1,0.111335116,0.474655578
41,0,1,0.135244964,0.462781866
41,0,1,0.042377962,0.462781866
35,1,1,0.034577554,0.534824853
41,1,1,0.032765928,0.54390591
41,0,1,0.003489133,0.414974425
53,0,1,0.063220438,0.435683653
20,1,1,0.15612261,0.496528411
48,0,1,0.006884483,0.496528411
48,0,1,0.014234624,0.496528411
48,1,1,0.079482449,0.619297715
66,0,1,0.023572443,0.595499014
42,0,1,0.054366528,0.44612751
44,0,1,0.062478049,0.514627414
44,1,1,0.043900278,0.474304524
53,0,1,0.046328802,0.481888671
53,0,1,0.045956374,0.578359493
46,0,1,0.092846925,0.560604641
42,0,1,0.312550561,0.557904681
42,0,1,0.162267418,0.417884426
53,0,1,0.22039571,0.436782176
44,0,1,0.050549022,0.413126461
44,0,1,0.105360983,0.442513428
44,0,1,0.148749531,0.442513428
48,0,1,0.072466506,0.450114339
47,0,1,0.051419664,0.418259147
43,0,1,0.080992877,0.433724259
43,0,1,0.074007518,0.432164238
47,0,1,0.129466171,0.448260458
28,1,1,0.136972929,0.476242223
43,0,1,0.008506492,0.44228761
30,1,1,0.026134695,0.455576384
24,1,1,0.026835796,0.453767865
43,0,1,0.008655759,0.433724259
49,0,1,0.069732247,0.453767865
45,0,1,0.06779513,0.446241898
31,1,1,0.008343807,0.45208458
36,1,1,0.141384345,0.585691197
45,0,1,0.065656262,0.480159039
43,0,1,0.030938567,0.432164238
49,0,1,0.033415185,0.443221453
76,0,1,0.076956848,0.621264011
41,0,1,0.035212703,0.546626578
49,0,1,0.065341548,0.453767865
47,0,1,0.065917208,0.450065034
48,0,1,0.067714232,0.565874396
76,0,1,0.107220161,0.705411458
48,0,1,0.022826848,0.374186092
24,1,1,0.018137073,0.565874396
42,0,1,0.121945108,0.417884426
42,0,1,0.060920266,0.417884426
28,1,1,0.12344419,0.465816117
73,0,1,0.012669935,0.570865082
53,0,1,0.048003295,0.488332878
32,1,1,0.061843196,0.474469203
50,0,1,0.079762633,0.490629521
47,0,1,0.017387137,0.484447618
57,0,1,0.021185059,0.617798832
57,0,1,0.007208421,0.617798832
47,0,1,0.085813717,0.412580158
50,0,1,0.055550404,0.547133437
41,0,1,0.081617865,0.560448836
53,0,1,0.066851976,0.593339441
48,0,1,0.100663464,0.580398762
52,0,1,0.162173201,0.593339441
50,0,1,0.092561808,0.461614316
53,0,1,0.08137665,0.559555424
45,0,1,0.021691068,0.480159039
49,0,1,0.080371342,0.494949654
74,0,1,0.165014502,0.718290998
42,1,1,0.049481068,0.583065194
43,0,1,0.014091671,0.481817671
77,0,1,0.046737732,0.622760921
44,0,1,0.021488033,0.444281518
74,0,1,0.061957144,0.718290998
44,1,1,0.564348572,0.641412144
