27	1	1.447080292
50	0	1.447080292
48	0	0.847080292
51	0	1.447080292
31	1	1.447080292
48	0	1.047080292
48	0	1.047080292
48	0	1.447080292
50	0	1.447080292
50	0	1.447080292
51	0	0.447080292
27	1	0.647080292
51	0	1.447080292
44	0	1.447080292
51	0	0.447080292
51	0	0.647080292
51	0	0.647080292
51	0	0.847080292
51	0	0.647080292
51	0	0.647080292
33	1	1.447080292
50	0	1.447080292
52	0	0.847080292
35	1	0.647080292
51	0	1.247080292
52	0	1.247080292
51	0	0.847080292
51	0	0.847080292
49	0	1.247080292
49	0	1.047080292
49	0	1.247080292
25	1	0.847080292
51	0	0.847080292
51	0	0.847080292
52	0	0.847080292
51	0	0.447080292
25	1	0.647080292
29	1	0.847080292
51	0	0.847080292
51	0	1.447080292
52	0	0.847080292
25	1	0.847080292
37	1	0.847080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
52	0	0.847080292
51	0	0.647080292
38	1	0.847080292
46	1	1.447080292
53	0	1.447080292
51	0	1.447080292
50	0	1.047080292
51	0	0.847080292
51	0	0.647080292
50	0	0.647080292
23	1	0.847080292
50	0	0.847080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
52	0	0.647080292
51	0	0.847080292
23	1	0.847080292
51	0	0.847080292
52	0	1.047080292
51	0	0.847080292
51	0	0.847080292
38	1	1.047080292
51	0	0.847080292
52	0	1.047080292
52	0	1.447080292
52	0	1.447080292
48	0	0.447080292
50	0	1.047080292
44	1	1.047080292
51	0	0.447080292
48	0	0.847080292
51	0	0.847080292
52	0	1.047080292
50	0	0.647080292
52	0	1.447080292
52	0	1.047080292
39	1	1.447080292
31	1	1.447080292
48	0	1.447080292
49	0	0.847080292
49	0	1.447080292
49	0	1.047080292
49	0	1.447080292
49	0	1.447080292
49	0	1.047080292
50	0	1.447080292
49	0	0.847080292
52	0	0.647080292
51	0	0.847080292
52	0	1.447080292
49	0	1.447080292
34	1	1.447080292
28	1	0.647080292
51	0	1.047080292
52	0	1.047080292
52	0	1.247080292
52	0	0.847080292
51	0	0.847080292
52	0	0.847080292
52	0	1.247080292
50	0	1.447080292
51	0	0.647080292
48	0	1.247080292
48	0	0.847080292
49	0	1.447080292
29	1	1.047080292
45	1	0.647080292
50	0	1.047080292
50	0	1.047080292
51	0	0.647080292
40	1	1.247080292
52	0	1.047080292
36	1	1.447080292
48	0	1.447080292
38	1	0.847080292
51	0	1.447080292
50	0	0.447080292
51	0	1.447080292
50	0	0.647080292
50	0	0.647080292
52	0	1.447080292
51	0	1.247080292
51	0	1.047080292
51	0	0.847080292
51	0	1.047080292
52	0	1.047080292
51	0	1.047080292
52	0	1.047080292
41	1	1.047080292
51	0	0.847080292
35	1	0.847080292
52	0	0.647080292
51	0	1.447080292
51	0	0.647080292
52	0	0.847080292
40	1	1.247080292
51	0	1.247080292
52	0	0.847080292
39	1	1.047080292
51	0	1.247080292
51	0	1.447080292
51	0	0.847080292
51	0	1.447080292
51	0	1.447080292
52	0	0.847080292
51	0	0.647080292
52	0	0.447080292
51	0	1.047080292
52	0	1.047080292
28	1	1.047080292
49	0	0.847080292
32	1	1.447080292
51	0	0.847080292
52	0	1.447080292
52	0	1.047080292
39	1	1.447080292
51	0	0.647080292
37	1	0.647080292
52	0	0.847080292
52	0	0.847080292
51	0	1.447080292
51	0	1.247080292
50	0	0.647080292
35	1	0.647080292
51	0	0.447080292
51	0	0.447080292
51	0	0.647080292
51	0	1.047080292
51	0	0.847080292
51	0	1.047080292
51	0	1.047080292
51	0	0.647080292
51	0	0.647080292
51	0	0.647080292
51	0	0.647080292
51	0	1.047080292
51	0	1.047080292
24	1	1.047080292
25	1	0.847080292
27	1	0.847080292
51	0	0.447080292
52	0	0.847080292
52	0	1.247080292
52	0	1.247080292
51	0	0.647080292
51	0	1.047080292
51	0	1.047080292
51	0	1.047080292
51	0	0.847080292
50	0	0.447080292
51	0	0.647080292
52	0	0.647080292
51	0	0.847080292
51	0	1.047080292
51	0	1.047080292
51	0	0.647080292
51	0	1.447080292
52	0	1.447080292
51	0	0.847080292
51	0	0.847080292
33	1	0.847080292
50	0	1.447080292
50	0	1.247080292
50	0	1.247080292
41	1	1.047080292
51	0	1.047080292
51	0	1.447080292
51	0	1.047080292
51	0	0.847080292
52	0	0.847080292
48	0	0.847080292
51	0	0.847080292
44	0	0.447080292
48	0	1.447080292
37	1	1.247080292
48	0	0.847080292
48	0	1.247080292
48	0	1.247080292
24	1	1.247080292
48	0	1.247080292
51	0	1.247080292
51	0	1.047080292
48	0	0.847080292
48	0	1.047080292
48	0	1.047080292
48	0	1.247080292
48	0	1.247080292
29	1	1.047080292
23	1	1.447080292
31	1	0.847080292
49	0	1.247080292
52	0	1.247080292
52	0	1.247080292
50	0	1.247080292
52	0	1.247080292
48	0	1.247080292
48	0	1.447080292
48	0	0.847080292
48	0	1.247080292
22	1	1.247080292
44	1	1.247080292
48	0	1.447080292
49	0	1.247080292
48	0	1.047080292
25	1	1.047080292
48	0	0.847080292
31	1	1.247080292
34	1	1.247080292
48	0	1.047080292
45	0	0.847080292
24	1	0.847080292
49	0	1.247080292
49	0	1.247080292
51	0	0.847080292
51	0	0.847080292
32	1	0.447080292
51	0	1.447080292
51	0	0.447080292
49	0	1.447080292
50	0	1.447080292
50	0	1.447080292
50	0	0.847080292
50	0	1.447080292
41	1	0.847080292
33	1	1.247080292
51	0	0.847080292
51	0	1.447080292
51	0	0.647080292
51	0	1.447080292
51	0	1.447080292
51	0	1.247080292
51	0	1.447080292
51	0	1.447080292
51	0	1.447080292
51	0	1.247080292
39	1	1.247080292
51	0	1.247080292
50	0	1.247080292
39	1	1.247080292
51	0	1.447080292
51	0	1.447080292
51	0	1.447080292
51	0	0.447080292
41	1	1.247080292
51	0	0.847080292
29	1	1.047080292
34	1	1.047080292
33	1	1.047080292
51	0	0.847080292
51	0	0.847080292
22	1	1.247080292
49	0	1.247080292
48	0	0.647080292
48	0	1.247080292
48	0	1.447080292
50	0	0.647080292
50	0	0.647080292
33	1	1.247080292
42	1	1.247080292
51	0	0.847080292
47	0	1.447080292
46	0	1.247080292
46	0	1.247080292
44	1	1.247080292
49	0	1.247080292
51	0	1.447080292
51	0	0.447080292
51	0	0.447080292
23	1	1.447080292
51	0	0.847080292
40	1	1.247080292
33	1	1.447080292
50	0	1.047080292
50	0	1.047080292
51	0	1.047080292
49	0	0.647080292
48	0	1.447080292
50	0	0.647080292
49	0	0.647080292
38	1	1.047080292
37	1	0.647080292
48	0	1.447080292
51	0	1.047080292
48	0	1.447080292
50	0	0.647080292
39	1	1.447080292
50	0	1.047080292
49	0	1.047080292
48	0	1.447080292
47	0	1.247080292
52	0	1.247080292
50	0	1.247080292
50	0	1.247080292
49	0	1.047080292
50	0	1.247080292
50	0	1.247080292
49	0	1.247080292
48	0	1.447080292
32	1	0.847080292
49	0	0.847080292
50	0	0.847080292
48	0	1.047080292
48	0	1.047080292
36	1	1.047080292
51	0	1.047080292
30	1	1.047080292
50	0	1.047080292
42	1	1.447080292
50	0	1.047080292
50	0	1.047080292
32	1	1.447080292
50	0	1.047080292
51	0	0.847080292
27	1	0.847080292
48	0	1.447080292
34	1	1.447080292
35	1	1.447080292
49	0	1.447080292
49	0	1.447080292
49	0	1.447080292
49	0	1.447080292
51	0	1.047080292
40	1	1.047080292
30	1	1.447080292
28	1	1.247080292
49	0	0.647080292
49	0	1.247080292
22	1	1.447080292
49	0	0.847080292
50	0	1.047080292
48	0	1.047080292
50	0	1.047080292
22	1	0.647080292
49	0	0.647080292
50	0	1.047080292
51	0	1.047080292
51	0	1.047080292
31	1	1.247080292
51	0	1.447080292
29	1	0.847080292
37	1	1.247080292
31	1	0.847080292
52	0	1.047080292
50	0	1.047080292
35	1	1.047080292
52	0	1.047080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
27	1	0.647080292
51	0	0.847080292
51	0	1.247080292
52	0	1.047080292
49	0	1.447080292
51	0	1.447080292
51	0	0.847080292
52	0	1.247080292
52	0	0.847080292
51	0	1.247080292
52	0	0.847080292
51	0	0.447080292
34	1	0.447080292
51	0	0.447080292
52	0	1.247080292
32	1	1.247080292
52	0	0.647080292
52	0	1.447080292
50	0	1.247080292
51	0	1.247080292
43	1	0.847080292
52	0	0.647080292
51	0	0.847080292
37	1	0.847080292
50	0	0.847080292
26	1	0.847080292
33	1	0.847080292
50	0	0.847080292
52	0	0.847080292
25	1	1.247080292
52	0	0.647080292
52	0	0.647080292
31	1	1.247080292
52	0	1.247080292
52	0	1.247080292
51	0	1.047080292
51	0	0.847080292
51	0	0.447080292
51	0	1.047080292
51	0	1.047080292
51	0	0.447080292
52	0	0.447080292
52	0	1.047080292
48	0	0.847080292
50	0	0.647080292
51	0	1.047080292
51	0	1.047080292
51	0	0.447080292
51	0	1.247080292
49	0	1.047080292
38	1	0.647080292
51	0	1.047080292
51	0	0.447080292
34	1	0.847080292
51	0	1.447080292
51	0	0.647080292
50	0	0.647080292
51	0	0.647080292
50	0	1.047080292
51	0	0.847080292
50	0	0.647080292
49	0	0.647080292
50	0	1.047080292
51	0	0.847080292
52	0	1.247080292
51	0	0.647080292
52	0	0.847080292
51	0	0.847080292
48	0	1.247080292
51	0	0.447080292
51	0	1.247080292
51	0	1.247080292
51	0	0.647080292
51	0	1.247080292
40	1	1.247080292
51	0	0.647080292
51	0	0.647080292
51	0	1.047080292
51	0	0.647080292
51	0	1.047080292
42	1	1.047080292
52	0	1.247080292
51	0	0.647080292
31	1	0.847080292
51	0	0.447080292
51	0	0.447080292
51	0	0.647080292
51	0	0.447080292
51	0	0.847080292
51	0	0.847080292
52	0	0.847080292
50	0	0.647080292
51	0	0.847080292
51	0	0.647080292
52	0	0.847080292
51	0	1.047080292
51	0	0.847080292
51	0	1.047080292
50	0	0.847080292
52	0	0.647080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
51	0	0.847080292
52	0	0.647080292
25	1	0.847080292
52	0	1.047080292
24	1	0.647080292
51	0	1.047080292
51	0	1.047080292
52	0	0.647080292
50	0	0.647080292
51	0	0.447080292
51	0	0.647080292
34	1	0.847080292
31	1	0.847080292
51	0	0.647080292
52	0	0.647080292
52	0	1.447080292
52	0	0.647080292
52	0	0.647080292
52	0	0.847080292
52	0	0.647080292
51	0	1.247080292
31	1	1.447080292
51	0	1.047080292
52	0	0.847080292
51	0	1.047080292
51	0	0.847080292
51	0	1.047080292
51	0	0.647080292
51	0	0.647080292
36	1	0.447080292
51	0	0.647080292
50	0	0.447080292
51	0	0.647080292
51	0	1.247080292
50	0	0.647080292
50	0	1.447080292
51	0	1.447080292
50	0	0.647080292
50	0	0.647080292
50	0	0.647080292
49	0	0.647080292
51	0	0.647080292
52	0	0.847080292
51	0	1.047080292
