48,1,1,0.093496678,0.513554019,0.8
48,1,1,0.196759647,0.402321432,1
53,0,1,0.062826399,0.554592316,0.2
36,1,1,0.041307404,0.554592316,0.2
41,1,1,0.065087499,0.554592316,1
53,0,1,0.027081194,0.513554019,1
27,1,1,0.26290103,0.519026695,0.8
39,1,1,0.176254144,0.472464653,1
53,0,1,0.018679434,0.472464653,1
53,0,1,0.050198338,0.574728972,0.4
53,0,1,0.044527901,0.513554019,0.8
53,0,1,0.005549716,0.513554019,1
53,0,1,0.040043738,0.574728972,0.8
53,0,1,0.133408115,0.519026695,0.8
37,1,1,0.155965299,0.574728972,0.8
53,0,1,0.025880626,0.472464653,0.8
29,1,1,0.06427515,0.402321432,1
34,1,1,0.047845871,0.402321432,0.4
31,1,1,0.128055471,0.432496712,0.6
53,0,1,0.007234663,0.432496712,1
41,1,1,0.095551073,0.432496712,1
31,1,1,0.109800214,0.602719767,0.4
53,0,1,0.022075608,0.575168787,1
38,1,1,0.082243642,0.542430698,0.6
53,0,1,0.05291763,0.493412153,0.4
53,0,1,0.016783619,0.519026695,1
53,0,1,0.029174488,0.493412153,0.4
31,1,1,0.023980922,0.493412153,0.2
53,0,1,0.040445345,0.493412153,0.2
41,1,1,0.129072266,0.493412153,1
53,0,1,0.01793475,0.519026695,0.2
27,1,1,0.085075106,0.443473331,1
38,1,1,0.057427167,0.519026695,1
53,0,1,0.100796067,0.402321432,0.4
53,0,1,0.060128366,0.402321432,0.6
53,0,1,0.02029857,0.402321432,1
34,1,1,0.07895082,0.429479496,0.4
53,0,1,0.010742332,0.52990743,1
53,0,1,0.057976272,0.492052061,0.4
53,0,1,0.003738261,0.429479496,0.4
53,0,1,0.067279849,0.492052061,1
53,0,1,0.0021232,0.52990743,1
53,0,1,0.012971048,0.492052061,1
53,0,1,0.059977294,0.472202015,1
40,1,1,0.023605006,0.570151559,0.2
53,0,1,0.064483212,0.544565156,0.2
37,1,1,0.01787898,0.570151559,0.2
53,0,1,0.047694799,0.474759613,0.4
38,1,1,0.119345778,0.402321432,0.8
28,1,1,0.042125996,0.402321432,0.8
31,1,1,0.020661188,1,1
53,0,1,0.159241837,1,1
53,0,1,0.030567559,0.436905285,0.4
53,0,1,0.014658076,0.402321432,0.2
53,0,1,0.021391488,0.419104236,0.6
36,1,1,0.215572603,0.512898465,0.4
53,0,1,0.103514001,0.544565156,1
53,0,1,0.25564461,0.544565156,1
53,0,1,0.001778047,0.610546809,0.4
53,0,1,0.017195041,0.610546809,1
53,0,1,0.036705596,0.610546809,1
53,0,1,0.015606571,0.602218461,0.4
53,0,1,0.008623619,0.602218461,0.8
53,0,1,0.030269125,0.464145685,1
53,0,1,0.017664765,0.606477998,1
53,0,1,0.007203318,0.45826446,0.4
53,0,1,0.011743341,0.464145685,1
25,1,1,0.109785288,0.538639116,0.6
53,0,1,0.025526693,0.538639116,0.6
37,1,1,0.204274788,0.500208443,0.6
41,1,1,0.177436937,0.456637561,0.8
53,0,1,0.073823427,0.500208443,1
53,0,1,0.051817158,0.538639116,0.6
53,0,1,0.029926545,0.538639116,0.6
53,0,1,0.000541208,0.500208443,0.6
53,0,1,0.025553063,0.500208443,0.2
36,1,1,0.050935152,0.462513575,0.4
53,0,1,0.018771434,0.500208443,0.2
49,1,1,0.073568776,0.60493656,1
53,0,1,0.017964466,0.570151559,0.6
50,0,1,0.008184742,0.45826446,0.2
40,1,1,0.033097242,0.510669165,0.4
53,0,1,0.050167129,0.495058854,0.2
53,0,1,0.05409228,0.570151559,0.2
53,0,1,0.021055919,0.502525289,0.8
55,1,1,0.033418926,0.798818961,0.8
53,0,1,0.087758665,0.570663287,0.2
53,0,1,0.047096392,0.581615935,1
25,1,1,0.084149226,0.498009367,0.6
53,0,1,0.042035307,0.581615935,1
53,0,1,0.017755861,0.581615935,0.6
53,0,1,0.007112223,0.464145685,0.2
72,0,1,0.081407319,0.575923351,0.4
31,1,1,0.024914807,0.570663287,0.2
53,0,1,0.024348062,0.570663287,1
36,1,1,0.048108663,0.456637561,0.8
39,1,1,0.084044743,0.456637561,0.6
53,0,1,0.039436104,0.456637561,0.6
53,0,1,0.041562145,0.462513575,0.4
37,1,1,0.106448593,0.462513575,0.6
31,1,1,0.164002859,0.467146225,1
53,0,1,0.062299909,0.535921017,0.2
53,0,1,0.026603599,0.541558363,0.8
41,1,1,0.028751849,0.541558363,0.8
53,0,1,0.102513942,0.541558363,0.8
53,0,1,0.053625948,0.535921017,1
53,0,1,0.017775039,0.541558363,0.6
53,0,1,0.013479761,0.462513575,0.8
53,0,1,0.090531782,0.469452649,1
53,0,1,0.009964629,0.469452649,0.4
53,0,1,0.03600474,0.469452649,0.2
53,0,1,0.101933176,0.454196691,1
53,0,1,0.001050989,0.517348728,1
31,1,1,0.267423684,0.517348728,1
53,0,1,0.040254108,0.467146225,0.4
53,0,1,0.001948423,0.517348728,1
53,0,1,0.045412439,0.467146225,0.2
28,1,1,0.073415443,0.469452649,0.4
52,0,1,0.052283038,0.467146225,0.2
53,0,1,0.084137466,0.60493656,0.6
53,0,1,0.073474243,0.544387979,0.6
69,0,1,0.048859951,0.577599235,0.4
53,0,1,0.051229606,0.469452649,0.2
53,0,1,0.04073704,0.402321432,0.6
53,0,1,0.000980225,0.402321432,0.6
53,0,1,0.03834011,0.454196691,0.6
53,0,1,0.007573218,0.454196691,0.6
53,0,1,0.038082293,0.454196691,0.4
32,1,1,0.06057163,0.454196691,0.4
32,1,1,0.016508795,0.594895851,0.6
53,0,1,0.314004442,0.594895851,1
39,1,1,0.313992682,0.594895851,1
53,0,1,0.023772361,0.4638893,0.2
53,0,1,0.044576886,0.476300008,0.4
53,0,1,0.078618824,0.402321432,0.4
53,0,1,0.093239765,0.460514605,0.4
53,0,1,0.062134363,0.589714996,0.2
53,0,1,0.040350088,0.490047879,0.2
53,0,1,0.000564479,0.46786327,1
53,0,1,0.00925622,0.46786327,0.2
53,0,1,0.086849068,0.52565102,0.6
53,0,1,0.033282509,0.502525289,0.6
53,0,1,0.13107962,0.52565102,1
39,1,1,0.198179902,0.55248704,1
53,0,1,0.026874036,0.502525289,0.2
