   0.93354550,  0.06036772,  0.00514706,  0.00093972,
   0.00000000,  0.82446689,  0.13614270,  0.03939041,
   0.00000000,  0.00000000,  0.59827354,  0.40172646,
   0.00000000,  0.00000000,  0.00000000,  1.00000000,
   0.91345871,  0.07693298,  0.00653959,  0.00306873,
   0.00000000,  0.78941259,  0.11759148,  0.09299593,
   0.00000000,  0.00000000,  0.28802178,  0.71197822,
   0.00000000,  0.00000000,  0.00000000,  1.00000000,
   0.99628631,  0.00339272,  0.00032096,  0.00000000,
   0.00000000,  0.83237339,  0.16762661,  0.00000000,
   0.00000000,  0.00000000,  1.00000000,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  1.00000000,
