 乱数の種,   842674226
 サンプル数,       30000
 全試行回数
   83921,  83435,  93889,  84716,
 拒否回数
   53921,  53435,  63889,  54716,
 状態1,,,状態2,,,状態3,,,状態4
 B1,B2,B3,B1,B2,B3,B1,B2,B3,B1,B2,B3,
 -0.16465444E+01,-0.11185243E+01,-0.35604588E+01,-0.58615269E+00,
 -0.17322684E+01,-0.55497666E+00,-0.29885327E+01,-0.16434728E+01,
  0.11293745E+01,-0.12871977E+01,-0.36742049E+01, 0.98162351E+00,
 -0.17085914E+00,-0.11529141E+01,-0.38105746E+01,-0.25167776E+01,
 -0.56832916E+00,-0.12544079E+01,-0.33581556E+01,-0.63974509E+00,
 -0.13010923E+01,-0.13784474E-01,-0.38169009E+01,-0.17930599E+01,
 -0.22126537E+01,-0.16513978E+01,-0.26358812E+01,-0.10566023E+01,
 -0.58281473E+00,-0.29036420E+01,-0.37601683E+01,-0.31001000E+01,
 -0.10076609E+01,-0.24076346E+01,-0.22868864E+01,-0.19084055E+01,
 -0.14300001E+01, 0.15475911E+00,-0.23521012E+01, 0.12944409E+01,
 -0.14316124E+01,-0.17423027E+00,-0.38362015E+01, 0.20212901E+00,
  0.82645046E+00, 0.51192681E+00,-0.33821781E+01,-0.63230548E-01,
 -0.16523269E+01,-0.29129329E+01,-0.35684756E+01,-0.28923208E-01,
 -0.11912017E+01,-0.30587347E+01,-0.32620356E+01, 0.10432511E+01,
 -0.21213957E+01,-0.17139173E+01,-0.24126769E+01,-0.21551971E+00,
  0.31041219E+00,-0.56542588E+00,-0.25216015E+01,-0.13290437E+01,
 -0.16494380E+01,-0.20426354E+01,-0.23583426E+01,-0.33868765E+00,
 -0.17659199E+01,-0.68326464E+00,-0.26490411E+01,-0.23381863E+01,
  0.22421034E+01,-0.15749429E+00,-0.31552581E+01, 0.38632133E+00,
  0.13171244E+00,-0.31417309E+00,-0.32518610E+01,-0.11706577E+01,
 -0.29195547E+01,-0.16829293E+01,-0.27489148E+01, 0.11451861E+01,
  0.65365790E+00,-0.23662470E+00,-0.24143842E+01,-0.27698301E+01,
 -0.65297289E+00,-0.36124982E+01,-0.19113461E+01, 0.16575417E+01,
  0.11521837E+00, 0.16080813E+01,-0.16023382E+01,-0.15879902E+00,
 -0.13518659E+00,-0.19183757E+01,-0.24624292E+01,-0.19113921E+01,
 -0.13647000E+01,-0.12398568E+01,-0.21846573E+01,-0.20235100E+01,
  0.24047829E-01,-0.12315464E+01,-0.30386540E+01,-0.26025216E+01,
 -0.93185424E+00,-0.10608128E+01,-0.26052206E+01,-0.72998008E+00,
 -0.15911556E+01,-0.21874417E+01,-0.25147312E+01,-0.89806246E+00,
 -0.76421540E+00,-0.24185093E+01,-0.15431982E+01,-0.22816368E+01,
  0.99586433E+00,-0.12099455E+01,-0.15006035E+01,-0.11370255E+01,
 -0.86570779E+00,-0.55141656E+00,-0.14667156E+01,-0.14835567E+01,
 -0.13411515E+01, 0.83658954E+00,-0.19763038E+01,-0.23970879E+01,
 -0.14167986E+01,-0.27508422E+01,-0.19713352E+01,-0.25901869E+01,
 -0.12932402E+01,-0.13258314E+01,-0.47076946E+01, 0.84518389E+00,
 -0.21405240E+01, 0.47371828E+00,-0.56055985E+00,-0.37151618E+01,
 -0.18652937E+01, 0.15704176E+01, 0.13794772E+00,-0.33126076E+01,
 -0.89349440E+00, 0.98310134E+00,-0.62343345E+01,-0.30354042E+01,
 -0.62850029E+00, 0.63039774E+00,-0.50946487E+01,-0.24292473E+01,
 -0.98674994E+00, 0.12084659E+00,-0.33826747E+01,-0.95669450E+00,
 -0.59949892E+00,-0.10408323E+01,-0.36169960E+01,-0.17657898E-01,
 -0.59648086E-01,-0.16708377E+01,-0.33811619E+01,-0.60613564E+00,
 -0.13495665E+01,-0.60347313E+00,-0.37194235E+01,-0.34790042E+01,
 -0.24053953E+01,-0.18570114E+01,-0.13949953E+01,-0.68302831E+00,
 -0.19183129E+01, 0.36745418E+00,-0.10934142E+01,-0.22640298E+01,
 -0.58498560E+00,-0.21262745E+01,-0.35347790E+01, 0.72314426E+00,
  0.28985630E+00,-0.81514949E+00,-0.14070541E+01,-0.22476046E+01,
 -0.30913402E+01,-0.81818656E+00,-0.32773452E+01,-0.24924880E+01,
 -0.21077166E+01,-0.13816467E+01,-0.38093681E+01,-0.22206341E+01,
 -0.28791751E+01,-0.40591546E+00,-0.48507924E+01,-0.19613070E+01,
  0.70387395E+00,-0.10015103E+01,-0.25012134E+01,-0.15769108E+01,
 -0.27989109E+01, 0.11743902E+01,-0.23149501E+01,-0.27716230E+01,
  0.52069527E+00,-0.28680798E+01,-0.23670672E+01,-0.12835027E+01,
 -0.92436717E-01,-0.27040671E+01,-0.24273121E+01,-0.17726454E+01,
 -0.22057244E+01,-0.27041409E+01,-0.22717318E+01,-0.21391182E+00,
 -0.11024421E+01, 0.39307508E+00,-0.10844480E+01,-0.15641749E+01,
 -0.23073283E+01,-0.37921423E+00,-0.13955700E+01,-0.15652813E+01,
 -0.15556212E+01,-0.97593088E+00,-0.29073770E+01,-0.11282851E+01,
 -0.17378695E+01, 0.10651844E+00,-0.23822878E+01,-0.88757521E+00,
 -0.61535783E+00,-0.29210645E+01,-0.25020040E+01,-0.11183343E+01,
 -0.10339628E+01,-0.26281287E+01,-0.23874341E+01,-0.13392523E+00,
 -0.76388527E+00,-0.15821169E+01,-0.46062287E+01,-0.24274604E+01,
 -0.12231373E+01,-0.46241400E+00,-0.16424394E+01,-0.23775534E+01,
 -0.81308177E-01,-0.65884599E+00,-0.11340331E+01,-0.19751865E+01,
 -0.69951772E-01,-0.93593046E+00,-0.45851292E+01, 0.27336381E+00,
 -0.13987454E+01, 0.80328121E+00,-0.10517802E+01,-0.74605960E+00,
  0.31014894E+00, 0.96662579E+00,-0.31054820E+01,-0.16683821E+01,
 -0.15977678E+01,-0.29519198E+01,-0.16088099E+01,-0.22357219E+00,
 -0.12960323E+01,-0.67911899E+00,-0.16028396E+01, 0.39298932E+00,
 -0.11366448E+01, 0.30118530E+00,-0.34207739E+01,-0.10334652E+01,
 -0.23801047E+01, 0.24612320E+00,-0.31778713E+01,-0.14031259E+00,
 -0.24232730E+01,-0.68082335E+00,-0.35439222E+01,-0.13238906E+01,
  0.14499291E+01,-0.10701296E+00,-0.26385392E+01,-0.29484985E+01,
 -0.12347937E+01,-0.42800058E+00,-0.23558350E+01, 0.10565786E+01,
 -0.23623160E+01,-0.19826769E-04,-0.42244184E+01,-0.61147746E+00,
 -0.27447200E+00,-0.19309006E+01,-0.41836218E+01,-0.10932598E+01,
 -0.19906076E+01,-0.18332899E+01,-0.19880245E+01,-0.12158485E+01,
 -0.17043822E+01,-0.35560389E+01,-0.32164289E+01,-0.14288394E+01,
 -0.49665542E+00, 0.69422117E+00,-0.38982509E+01,-0.12738678E+01,
 -0.51638532E+00, 0.67715398E+00,-0.41584879E+01,-0.25409999E+00,
 -0.77092668E+00, 0.71937896E-01,-0.43124823E+01,-0.23101650E+01,
 -0.26366561E+01, 0.74856756E+00,-0.87924795E+00,-0.30438062E+00,
 -0.28473895E+01,-0.25893293E+01,-0.14686851E+01, 0.28826809E+00,
  0.90827381E-01,-0.15529174E+01,-0.22069184E+01,-0.22466874E+01,
 -0.14493899E+00, 0.43682852E-02,-0.29858754E+01,-0.24691143E+01,
 -0.20546385E+00,-0.32627174E+00,-0.47788239E+01,-0.23491491E+01,
 -0.15860131E+00,-0.90170221E+00,-0.33086905E+01,-0.21374044E+01,
 -0.15154013E+01,-0.19167884E+01,-0.15171633E+01,-0.18528927E+00,
 -0.88952748E+00,-0.12939844E+01,-0.20594687E+01,-0.89448580E+00,
 -0.13184654E+01,-0.17491870E+00,-0.20431552E+01,-0.17071392E+01,
 -0.13304335E+01,-0.67876441E+00,-0.33135011E+01,-0.77123315E+00,
 -0.66293781E+00,-0.10943102E+01,-0.24870037E+01,-0.14428899E+01,
 -0.22611983E+00,-0.11015343E+01,-0.43754062E+01,-0.24178473E+01,
 -0.10622451E+01,-0.11074106E+01,-0.44313115E+01,-0.17673719E+01,
 -0.15467715E+01,-0.15912518E+00,-0.38755473E+01,-0.46743342E+00,
  0.20607716E+00,-0.17201710E+01,-0.27494286E+01,-0.16909147E+01,
 -0.41964690E+00,-0.17117638E+01,-0.46552142E-01,-0.20864499E+01,
 -0.43081765E+00, 0.99962588E-01,-0.51236793E+01,-0.21776691E+01,
 -0.12629242E+01,-0.20264399E+01,-0.37999577E+01, 0.10058279E-01,
 -0.97238424E+00,-0.15093084E+01,-0.24938561E+01,-0.27648709E+01,
 -0.11797623E+01,-0.42955423E+01,-0.54514206E+01, 0.13764621E+01,
 -0.18603190E+01, 0.18371533E+01,-0.33076831E+01,-0.23102424E+00,
 -0.79107537E+00, 0.12437397E+01,-0.25900855E+01,-0.85578467E+00,
 -0.84093165E+00,-0.16290300E+01,-0.32148308E+01,-0.11335181E+01,
  0.14821997E+01,-0.31109613E+00,-0.29277878E+01,-0.31770832E-01,
 -0.25426421E+01, 0.86013140E+00,-0.33372449E+01,-0.19532571E+01,
  0.22036860E+00,-0.22034659E+01,-0.19409807E+01,-0.25784781E+01,
 -0.11709597E+01,-0.23228350E+00,-0.47095214E+01, 0.12726950E-01,
 -0.94063906E+00,-0.23653008E+00,-0.47267342E+01,-0.12380887E+01,
 -0.42420742E+00,-0.56804282E+00,-0.79886049E+00, 0.94256526E-01,
 -0.12723123E+01, 0.57900385E+00,-0.82608046E-01, 0.43306022E+00,
 -0.98047261E+00,-0.59783802E-01,-0.17114421E+01,-0.13405649E+01,
 -0.32156106E+01,-0.96746850E+00,-0.16556463E+01,-0.90360714E+00,
 -0.17172681E+01,-0.55172836E+00,-0.11741185E+01,-0.15984729E+01,
 -0.48653362E+00, 0.44644267E+00,-0.47524026E+01,-0.18457475E+01,
 -0.49639576E+00,-0.22282729E+01,-0.31303053E+01,-0.21211903E+00,
 -0.13365072E+00, 0.36117436E-03,-0.12499706E+01,-0.25354672E+01,
 -0.24485794E+01,-0.17614384E+00,-0.26466442E+01,-0.13302035E+01,
  0.45918349E+00, 0.45050247E+00,-0.24732916E+01,-0.80516942E+00,
 -0.35177865E+00,-0.21092463E+01,-0.38948482E+01,-0.22397737E+01,
 -0.24135932E+01, 0.32308943E+00,-0.13839822E+01,-0.24076625E+01,
 -0.22726494E+01,-0.12947832E+01,-0.33074397E+01,-0.27042437E+01,
 -0.10420184E+01, 0.89280502E+00,-0.37474964E+01,-0.97373991E+00,
 -0.14921738E+01,-0.51748241E+00,-0.21542996E+01,-0.11275349E+01,
 -0.66252141E+00,-0.19988445E+01,-0.29453013E+01,-0.13473645E+01,
 -0.42967038E-01,-0.23472902E+01,-0.23153612E+01, 0.45732884E+00,
 -0.19647731E+00,-0.15226428E+01,-0.22711772E+01, 0.55641641E+00,
 -0.23050758E+01,-0.63144532E+00,-0.26043084E+01, 0.20497908E+00,
  0.68134496E+00,-0.53091129E+00,-0.28369219E+01,-0.24843413E+00,
  0.72508037E+00,-0.15767658E+00,-0.43436130E+01,-0.11132631E+01,
 -0.16842764E+00,-0.22409780E+01,-0.21188918E+01,-0.49300112E+00,
 -0.22837182E+01,-0.21037584E+01,-0.33673260E+01,-0.10485160E+01,
  0.31877029E+00,-0.18966978E+01,-0.27462817E+01,-0.13045817E+01,
 -0.71799133E+00,-0.40663005E+00,-0.20038108E+01, 0.23795302E+00,
 -0.24898647E+00,-0.19559382E+01,-0.35440714E+01,-0.50291361E+00,
 -0.12666780E+01,-0.16845426E+00,-0.18394685E+01,-0.23477189E+00,
 -0.13177430E+01,-0.19528106E+01,-0.21207833E+01,-0.13429442E+01,
 -0.26305534E+01,-0.16197466E+01,-0.13112895E+01, 0.28076575E+00,
 -0.13423515E+01,-0.71117592E-01,-0.22079100E+01,-0.15616929E+01,
 -0.53849515E+00, 0.88012383E-01,-0.45433072E+01, 0.13126741E+00,
  0.94802285E+00,-0.16112126E+01,-0.47660148E+01, 0.15464126E+00,
  0.63013175E+00,-0.83690218E+00,-0.84937322E+00,-0.60587020E+00,
  0.76622086E+00,-0.21342300E+00,-0.74741697E+00, 0.66715001E+00,
 -0.19104123E+01, 0.16027916E+01,-0.71657840E+00,-0.11850641E-01,
 -0.14384476E+01,-0.18016115E+01,-0.16606806E+01, 0.12475147E+00,
 -0.64267847E+00,-0.21004136E+01,-0.22084009E+01,-0.10857259E+01,
 -0.18982907E+01,-0.22219550E+00,-0.24775957E+01,-0.17583404E+01,
 -0.23246241E+01,-0.21946589E+01,-0.22647750E+01,-0.12402206E+01,
 -0.38550287E+00,-0.87174403E+00,-0.21857768E+01,-0.12265389E+01,
 -0.23758839E+01, 0.12014413E+01,-0.37504617E+01, 0.75357559E+00,
 -0.24091565E+01,-0.22237790E+01,-0.31172059E+01,-0.30738001E+01,
  0.24750889E+00,-0.26419337E+01,-0.20479730E+01,-0.14856513E+01,
 -0.76814278E+00,-0.63358138E+00,-0.40209003E+01,-0.48596819E+00,
 -0.16898182E+01,-0.13981073E+01,-0.20899842E+01,-0.14571781E+01,
 -0.91976043E-01, 0.55394507E+00,-0.35686801E+01,-0.94170379E+00,
  0.24228771E-01,-0.83806764E+00,-0.10273789E+01,-0.13859093E+01,
 -0.18228773E+01,-0.27471130E+01,-0.34119021E+01, 0.38851472E+00,
  0.31358878E+00, 0.66471489E+00,-0.28650933E+01,-0.12511685E+01,
 -0.21423488E+01,-0.19817367E+01,-0.35746553E+01,-0.15238746E+01,
 -0.19125402E+01,-0.91001139E+00,-0.34163857E+01,-0.16788279E+01,
 -0.26505921E+01,-0.60793864E+00,-0.40781390E+01, 0.43625516E+00,
 -0.51477415E+00,-0.26013529E+00,-0.36904248E+01,-0.21741405E+00,
  0.47899798E+00,-0.19482989E+01,-0.24162793E+01,-0.91353375E+00,
  0.53171511E+00,-0.21678317E+00,-0.35789239E+01,-0.20300698E+00,
 -0.13594429E+01, 0.38979965E+00,-0.33079899E+01,-0.13054251E+01,
 -0.13689784E+01,-0.13116020E+01,-0.19102946E+01,-0.23795153E+01,
 -0.75929452E+00,-0.19225887E+01,-0.29642264E+01,-0.34994651E+00,
 -0.68115112E+00,-0.14507874E+01,-0.24347698E+01, 0.20953757E+00,
 -0.79234251E-01,-0.95300171E+00,-0.33833339E+01,-0.79279634E+00,
 -0.52814774E+00, 0.71522369E+00,-0.26850017E+01,-0.19188057E+01,
 -0.13476250E+01,-0.16435045E+01,-0.24223167E+01, 0.41220266E+00,
 -0.65219702E+00,-0.12290288E+01,-0.37284849E+01,-0.22394251E+01,
 -0.55348234E+00,-0.27310789E+00,-0.45961773E+01,-0.54157625E+00,
 -0.18373283E+01,-0.97044501E+00,-0.92699157E-01,-0.34514934E+00,
 -0.10907043E+01,-0.18742845E+00, 0.95829406E+00,-0.18357276E+01,
 -0.12382993E+01,-0.13481238E+01,-0.33927926E+01, 0.38153479E+00,
 -0.14913534E+01,-0.18276616E+01,-0.40065283E+01,-0.58521829E-01,
 -0.85692775E+00, 0.25546771E-02,-0.31954259E+01,-0.22747443E+01,
 -0.14599798E+01,-0.24150794E+01,-0.25718806E+01,-0.19585139E+01,
 -0.63821372E+00,-0.89122203E+00,-0.19143120E+01,-0.26766582E+01,
 -0.10823061E+01,-0.17860797E+01,-0.21850192E+01, 0.28636146E+00,
 -0.98598118E+00,-0.73288203E+00,-0.29578932E+01,-0.13011215E+01,
 -0.13302874E+01, 0.53558244E+00,-0.18101064E+01,-0.10253887E+01,
 -0.87905018E+00,-0.22708003E+01,-0.48977708E+01,-0.16135630E+01,
 -0.31042103E+01,-0.24965039E+01,-0.29438194E+01,-0.10651980E+01,
 -0.14112941E+00,-0.14361674E+00,-0.27404156E+01,-0.15853315E+01,
 -0.88405457E+00,-0.18615267E+01,-0.16295906E+01,-0.24654473E+00,
 -0.23532045E+01,-0.23774825E+01,-0.25168669E+01,-0.59648261E+00,
 -0.27013307E+01,-0.10871854E+01,-0.47418492E+01, 0.32865377E+00,
  0.32599737E+00,-0.83301273E+00,-0.42937064E+01,-0.24539732E+01,
 -0.17353152E+01,-0.33338446E+01,-0.18833037E+01, 0.94111845E+00,
 -0.43701993E+00,-0.11807975E+01,-0.36374120E+01,-0.17898102E+01,
 -0.54572480E+00,-0.68074070E+00,-0.43381837E+01,-0.16769056E+01,
  0.16483245E+00,-0.69181056E+00,-0.12965903E+01,-0.40799489E+00,
 -0.24320141E+01,-0.10844965E+01,-0.15692349E+01, 0.58275843E+00,
  0.71358587E+00,-0.25510601E+01,-0.38665736E+01,-0.15935019E+01,
 -0.28950015E+01,-0.11155496E-01,-0.38411809E+01,-0.35254957E+00,
  0.52570676E+00,-0.64406932E+00,-0.14222172E+01, 0.47285468E+00,
  0.10253304E+01,-0.14240276E+01,-0.76953157E+00,-0.65905878E-01,
  0.34089753E+00,-0.10494125E+01,-0.28802940E+01, 0.13866241E+01,
  0.69041442E+00,-0.32844129E+01,-0.23085015E+01,-0.14878422E+01,
 -0.95095305E+00,-0.32576387E+01,-0.27944691E+01,-0.23794447E+01,
 -0.68776638E+00,-0.83582531E-01,-0.22094955E+01,-0.17457200E+01,
 -0.24253972E+01, 0.38417518E+00,-0.33774351E+01,-0.29676271E+00,
 -0.13098439E+01, 0.49411283E+00,-0.31327143E+01, 0.13597902E+00,
 -0.95533341E+00, 0.29670835E+00,-0.30237508E+01,-0.20153690E+01,
 -0.10042311E+01,-0.22783277E+01,-0.38819381E+01,-0.25107868E+01,
 -0.13040138E+01,-0.19328006E+01,-0.39488026E+01, 0.32677259E+00,
 -0.19733073E+01,-0.21066904E+01,-0.37804434E+01, 0.22919138E+00,
 -0.98150549E-01,-0.31418691E+01,-0.38088589E+01,-0.52143513E+00,
 -0.20816697E+01,-0.36037254E+01,-0.12448023E+01,-0.13615355E+01,
  0.17325667E+00,-0.35407987E+01,-0.47661188E+01,-0.26507655E+01,
 -0.81305150E+00, 0.26024844E+00,-0.17593111E+01,-0.25716599E+01,
 -0.24883465E+00,-0.28671563E+01,-0.24021647E+01,-0.15353292E+01,
 -0.22465208E+01,-0.24469594E+01,-0.29411535E+01,-0.20142644E+01,
 -0.20404955E+01,-0.16575442E+01,-0.24898039E+01,-0.27253725E+01,
  0.35363009E+00,-0.27998697E+01,-0.25103779E+01,-0.15935220E+01,
 -0.24948412E+00, 0.10756624E+01,-0.49597229E+01,-0.21615648E+00,
 -0.23263056E+01,-0.16391656E+01,-0.23345362E+01,-0.16345884E+01,
  0.38573757E+00,-0.77199348E+00,-0.24112401E+01,-0.25396459E+01,
 -0.32790753E+01,-0.11693871E+01,-0.36496603E+01,-0.13130099E+01,
 -0.29327704E+01,-0.26206333E-01,-0.39323794E+01,-0.12637822E+01,
 -0.69224758E+00,-0.18442522E+01,-0.29971222E+01,-0.10271787E+01,
 -0.12506820E+01,-0.10358877E+01,-0.38489534E+01,-0.20796686E+01,
 -0.12627179E+01, 0.86543539E+00,-0.37867010E+01, 0.51104126E-01,
 -0.11112386E+01,-0.19082369E+01,-0.34035966E+01, 0.14650845E+01,
 -0.37066380E-01,-0.84293354E+00,-0.99366147E+00,-0.49084656E+01,
 -0.37407213E+00, 0.56923166E+00,-0.36228678E+01, 0.24823224E+01,
 -0.18005465E+01,-0.46112196E+00,-0.24822040E+01,-0.36373130E+01,
  0.10697147E+00,-0.50561636E+00,-0.18333919E+01,-0.32822974E+01,
 -0.15679860E+01,-0.22596565E+01,-0.44213969E+01,-0.17655340E+01,
 -0.54094602E-01,-0.10306572E+00,-0.24830785E+01,-0.18286645E+01,
 -0.49453254E+00, 0.14970646E+01,-0.25324109E+01, 0.16571713E+00,
 -0.47847174E+00,-0.52638398E+00,-0.34945955E+01, 0.34946813E+00,
 -0.70149538E+00,-0.21920625E+01,-0.31954950E+01, 0.56629767E+00,
 -0.20220571E+01,-0.25877310E+01,-0.21916223E+01,-0.24633212E+01,
 -0.12929827E+01,-0.17054864E+01,-0.33220570E+01,-0.91576384E+00,
 -0.16768391E+00, 0.81153633E+00,-0.86947324E+00,-0.78245998E+00,
 -0.24781487E+01, 0.82415314E+00,-0.33727753E+01,-0.10536982E+01,
 -0.10306959E+01,-0.95776750E+00,-0.34742910E+01,-0.82285376E+00,
  0.94758596E+00,-0.16766550E+01,-0.20161753E+01,-0.13581865E+00,
 -0.21948152E+01, 0.47682888E+00,-0.39312860E+01,-0.12131586E+01,
 -0.54459184E+00, 0.69816279E-01,-0.19079523E+01,-0.16403930E+01,
 -0.11965269E+01,-0.18150602E+01,-0.10169698E+01,-0.86896714E+00,
 -0.12126058E+01,-0.24570901E+01,-0.25210722E+01,-0.24885600E+01,
 -0.49817038E+00, 0.72071959E-01,-0.37803362E+01,-0.19283077E+00,
 -0.34952560E+00,-0.11871185E+01,-0.17759851E+01,-0.31061968E+01,
 -0.48087222E+00,-0.62704180E+00,-0.28246483E+01,-0.34023467E+01,
 -0.94355192E+00,-0.25691571E+01,-0.12653035E+01,-0.11203902E+00,
 -0.74131460E+00,-0.14133505E+01,-0.61592017E+00,-0.60267616E+00,
 -0.66521944E+00,-0.87638594E+00,-0.81705254E+00,-0.29340821E+00,
 -0.24992144E+00,-0.36989485E+00,-0.28423025E+01,-0.12261437E+01,
 -0.19832790E+00,-0.20219620E+00,-0.36618355E+01,-0.12737917E+01,
 -0.25000684E+00,-0.18353409E+01,-0.36979742E+01, 0.11120620E+01,
 -0.25252776E+01,-0.16528973E+01,-0.62644337E+00,-0.22217742E+01,
 -0.46085713E+00,-0.14352905E+01,-0.50069281E+01,-0.17387058E+01,
  0.14771970E+00,-0.71469498E+00,-0.36988839E+01,-0.10545622E+01,
 -0.24934057E+01, 0.88147076E+00,-0.84031394E+00,-0.18026325E+01,
  0.64458662E+00,-0.30984643E+01,-0.77156901E+00,-0.20732521E+01,
  0.45479850E+00, 0.64379499E+00,-0.47024406E+01,-0.70617563E+00,
 -0.26802761E+01,-0.15887489E+01,-0.26329685E+01,-0.21967339E+00,
 -0.16788431E+01,-0.19952191E+01,-0.41167024E+01, 0.33966787E+00,
 -0.14499759E+01, 0.27221042E-01,-0.41539383E+01,-0.47737960E-01,
 -0.52386819E+00,-0.16974068E+01,-0.20173234E+01, 0.17364643E+01,
 -0.13867857E+01,-0.10850324E+01,-0.46359908E+01,-0.14442955E+01,
 -0.24596274E+00,-0.44936439E+00,-0.10708137E+01,-0.13322023E+00,
 -0.21603852E+01,-0.16544054E+01,-0.11290731E+01,-0.18913645E+01,
  0.17141832E+00,-0.26000729E+01,-0.29083388E+01,-0.85767919E+00,
 -0.93732075E+00,-0.16224904E+01,-0.39783668E+01, 0.27783727E+00,
 -0.17930833E+01,-0.38063760E+00,-0.21553711E+01,-0.39973463E+00,
