   0.82010278,  0.05360712,  0.09814597,  0.00263995,  0.00396074,  0.01374456,  0.00022438,  0.00089061,  0.00668389,  0.00000000,
   0.00000000,  0.75130267,  0.08439566,  0.00227009,  0.10447502,  0.01323868,  0.00021612,  0.03741787,  0.00668389,  0.00000000,
   0.00000000,  0.00000000,  0.67869280,  0.00184360,  0.00277080,  0.17220866,  0.00019347,  0.00077007,  0.14352060,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.82850788,  0.00342072,  0.01170318,  0.14882129,  0.00089309,  0.00670130,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.52640533,  0.00740564,  0.00012095,  0.45936677,  0.00670130,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.28217643,  0.00006394,  0.00025400,  0.71750563,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.99240559,  0.00089309,  0.00670132,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.99329868,  0.00670132,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  1.00000000,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  1.00000000,
   0.67243506,  0.08426037,  0.15108880,  0.00457013,  0.01159364,  0.03285254,  0.00082211,  0.00569511,  0.03668225,  0.00000000,
   0.00000000,  0.56429416,  0.11267219,  0.00340810,  0.13815821,  0.02910432,  0.00072832,  0.11495246,  0.03668225,  0.00000000,
   0.00000000,  0.00000000,  0.45648241,  0.00229810,  0.00583435,  0.16547793,  0.00054140,  0.00375541,  0.36561040,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.65964379,  0.00868720,  0.02376674,  0.26577431,  0.00570232,  0.03672409,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.26837191,  0.00954792,  0.00023902,  0.68511706,  0.03672409,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.07916225,  0.00006808,  0.00047181,  0.92029785,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.95757356,  0.00570233,  0.03672411,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.96327589,  0.03672411,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  1.00000000,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  1.00000000,
   0.55135639,  0.09936159,  0.17406411,  0.00578192,  0.01892018,  0.04585688,  0.00164590,  0.01513566,  0.08787738,  0.00000000,
   0.00000000,  0.42383437,  0.11337377,  0.00376595,  0.13647812,  0.03657025,  0.00131258,  0.19678757,  0.08787738,  0.00000000,
   0.00000000,  0.00000000,  0.30485498,  0.00213710,  0.00699639,  0.12532174,  0.00080758,  0.00743269,  0.55244952,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.51086031,  0.01227125,  0.02821425,  0.34619930,  0.01514709,  0.08793648,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.13398785,  0.00723511,  0.00025977,  0.77058079,  0.08793648,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.02207288,  0.00004060,  0.00037345,  0.97751306,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.89691641,  0.01514709,  0.08793650,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.91206350,  0.08793650,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  1.00000000,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  1.00000000,
   0.45207915,  0.10420833,  0.17810637,  0.00638516,  0.02432116,  0.05213672,  0.00254333,  0.02797889,  0.15224089,  0.00000000,
   0.00000000,  0.31833676,  0.10192177,  0.00365392,  0.12004723,  0.03706740,  0.00180822,  0.26492381,  0.15224089,  0.00000000,
   0.00000000,  0.00000000,  0.20239406,  0.00175971,  0.00670475,  0.08789770,  0.00092976,  0.01023433,  0.69007970,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.38773114,  0.01360162,  0.02729404,  0.39193896,  0.02799282,  0.15230930,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.06592759,  0.00449335,  0.00021926,  0.77705049,  0.15230930,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00611585,  0.00001904,  0.00020951,  0.99365560,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.81969785,  0.02799283,  0.15230932,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.84769068,  0.15230932,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  1.00000000,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  1.00000000,
   0.37067777,  0.10252264,  0.17086166,  0.00652442,  0.02748049,  0.05339475,  0.00339216,  0.04238429,  0.22276183,  0.00000000,
   0.00000000,  0.23909881,  0.08633302,  0.00329666,  0.09947182,  0.03371886,  0.00214215,  0.31317684,  0.22276183,  0.00000000,
   0.00000000,  0.00000000,  0.13370325,  0.00135443,  0.00570599,  0.05970781,  0.00092969,  0.01162161,  0.78697722,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.28984772,  0.01321005,  0.02379126,  0.40888289,  0.04239888,  0.22283361,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.03210199,  0.00252818,  0.00016065,  0.74237557,  0.22283361,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00168452,  0.00000781,  0.00009765,  0.99821001,  0.00000000,
