     1 -2.685459,  0.000000,  0.000000, -1.790726,  0.000000,  0.000000, -0.339602,  0.000000,  0.000000,
     2 -2.685459,  0.000000,  0.000000, -2.044266,  0.000000,  0.000000, -0.222916,  0.000000,  0.000000,
     3 -2.685459,  0.000000,  0.000000, -1.977635,  0.000000,  0.000000, -0.222916,  0.000000,  0.000000,
     4 -2.666481,  0.000000,  0.000000, -2.068470,  0.000000,  0.000000, -0.055647,  0.000000,  0.000000,
     5 -2.666481,  0.000000,  0.000000, -2.068470,  0.000000,  0.000000, -0.055647,  0.000000,  0.000000,
     6 -2.666481,  0.000000,  0.000000, -2.068470,  0.000000,  0.000000, -0.055647,  0.000000,  0.000000,
     7 -2.666481,  0.000000,  0.000000, -1.942783,  0.000000,  0.000000, -0.176774,  0.000000,  0.000000,
     8 -2.666481,  0.000000,  0.000000, -1.882839,  0.000000,  0.000000, -0.207077,  0.000000,  0.000000,
     9 -2.666481,  0.000000,  0.000000, -1.882839,  0.000000,  0.000000, -0.207077,  0.000000,  0.000000,
    10 -2.666481,  0.000000,  0.000000, -1.767490,  0.000000,  0.000000, -0.207077,  0.000000,  0.000000,
    11 -2.666481,  0.000000,  0.000000, -1.862549,  0.000000,  0.000000, -0.207077,  0.000000,  0.000000,
    12 -2.666481,  0.000000,  0.000000, -1.933805,  0.000000,  0.000000, -0.124461,  0.000000,  0.000000,
    13 -2.698513,  0.000000,  0.000000, -1.871597,  0.000000,  0.000000, -0.124461,  0.000000,  0.000000,
    14 -2.793793,  0.000000,  0.000000, -1.871597,  0.000000,  0.000000, -0.124461,  0.000000,  0.000000,
    15 -2.793793,  0.000000,  0.000000, -1.892454,  0.000000,  0.000000, -0.124461,  0.000000,  0.000000,
    16 -2.587652,  0.000000,  0.000000, -1.957846,  0.000000,  0.000000, -0.124461,  0.000000,  0.000000,
    17 -2.587652,  0.000000,  0.000000, -1.914021,  0.000000,  0.000000, -0.138875,  0.000000,  0.000000,
    18 -2.587652,  0.000000,  0.000000, -2.005943,  0.000000,  0.000000, -0.247059,  0.000000,  0.000000,
    19 -2.587652,  0.000000,  0.000000, -2.014596,  0.000000,  0.000000, -0.543492,  0.000000,  0.000000,
    20 -2.587652,  0.000000,  0.000000, -2.014596,  0.000000,  0.000000, -0.503221,  0.000000,  0.000000,
    21 -2.620403,  0.000000,  0.000000, -2.009170,  0.000000,  0.000000, -0.424394,  0.000000,  0.000000,
