 未知パラメータβ***************
  -2.67424739,  0.00000000,  0.00000000
  -2.08638950,  0.00000000,  0.00000000
  -6.04842764,  0.00000000,  0.00000000
  -2.57083687,  0.00000000,  0.00000000
  -1.47737737,  0.00000000,  0.00000000
  -4.78170508,  0.00000000,  0.00000000
  -3.23217996,  0.00000000,  0.00000000
  -1.17916466,  0.00000000,  0.00000000
 -15.16999957,  0.00000000,  0.00000000
   0.00000000,  0.00000000,  0.00000000
   0.00000000,  0.00000000,  0.00000000
   0.00000000,  0.00000000,  0.00000000
  -1.27355715,  0.00000000,  0.00000000
  -2.16875770,  0.00000000,  0.00000000
 -20.60533418,  0.00000000,  0.00000000
  -2.34616997,  0.00000000,  0.00000000
   0.24607831,  0.00000000,  0.00000000
 -20.57233418,  0.00000000,  0.00000000
   0.00000000,  0.00000000,  0.00000000
   0.00000000,  0.00000000,  0.00000000
   0.00000000,  0.00000000,  0.00000000
