 FMI_b
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
  0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00, 0.33333333E+00, 0.26666667E+00, 0.20000000E+00, 0.13333333E+00, 0.66666667E-01, 0.00000000E+00,
