 未知パラメータβ***************
     0.0385,    0.4195,   -0.0981
     0.1034,    0.1176,    0.0145
     0.5962,    1.1978,   -1.3639
     0.5458,    0.1325,   -0.5847
 t値********
     0.6167,    3.4617,   -0.7011
     1.5245,    0.9037,    0.1165
     3.2692,    3.5045,   -2.9069
     2.4221,    0.2924,   -1.0205
