 Random seed base course,   876228657
 No. of Samples base course ,        2000
 All trial frequency base course
       0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 Refusal frequency base course
       0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 state1,,,state2,,,state3,,,state4
 B1,B2,B3,B1,B2,B3,B1,B2,B3,B1,B2,B3,
  0.78924219E+00, 0.56494881E+00, 0.17181643E+00, 0.74311524E+00, 0.49387469E+00, 0.69237910E+00, 0.33943910E+00, 0.72139453E+00, 0.00000000E+00, 0.00000000E+00,
  0.78924219E+00, 0.56494881E+00, 0.17181643E+00, 0.72827389E+00, 0.49387469E+00, 0.69237910E+00, 0.19434111E+00, 0.67064616E+00, 0.00000000E+00, 0.00000000E+00,
  0.81462151E+00, 0.65906346E+00, 0.17181643E+00, 0.72114150E+00, 0.49387469E+00, 0.70954497E+00, 0.25031992E+00, 0.60006063E+00, 0.00000000E+00, 0.00000000E+00,
  0.81462151E+00, 0.64273116E+00, 0.19390440E+00, 0.76415604E+00, 0.64000924E+00, 0.69231923E+00, 0.23081848E+00, 0.57631667E+00, 0.00000000E+00, 0.00000000E+00,
  0.81462151E+00, 0.64273116E+00, 0.19390440E+00, 0.76577544E+00, 0.56424128E+00, 0.58168027E+00, 0.32202088E+00, 0.69988005E+00, 0.00000000E+00, 0.00000000E+00,
  0.63618629E+00, 0.64273116E+00, 0.24768802E+00, 0.82149253E+00, 0.52914310E+00, 0.58168027E+00, 0.18421579E+00, 0.71205600E+00, 0.00000000E+00, 0.00000000E+00,
  0.78149949E+00, 0.65598168E+00, 0.24768802E+00, 0.80222580E+00, 0.50543527E+00, 0.58168027E+00, 0.18421579E+00, 0.66922018E+00, 0.00000000E+00, 0.00000000E+00,
  0.77408057E+00, 0.57229795E+00, 0.21889798E+00, 0.80438381E+00, 0.47068608E+00, 0.61826583E+00, 0.85830431E-01, 0.72817128E+00, 0.00000000E+00, 0.00000000E+00,
  0.77408057E+00, 0.57229795E+00, 0.22393172E+00, 0.76690680E+00, 0.50221318E+00, 0.63249942E+00, 0.27426722E+00, 0.73142304E+00, 0.00000000E+00, 0.00000000E+00,
  0.87108156E+00, 0.47161642E+00, 0.19866616E+00, 0.82675699E+00, 0.48728981E+00, 0.63249942E+00, 0.21721821E+00, 0.67526931E+00, 0.00000000E+00, 0.00000000E+00,
  0.91382159E+00, 0.48295046E+00, 0.19866616E+00, 0.82675699E+00, 0.59822419E+00, 0.77354701E+00, 0.28430997E+00, 0.62711374E+00, 0.00000000E+00, 0.00000000E+00,
  0.88186797E+00, 0.48295046E+00, 0.19935807E+00, 0.82675699E+00, 0.59392936E+00, 0.81579264E+00, 0.21528939E+00, 0.58387706E+00, 0.00000000E+00, 0.00000000E+00,
  0.88014174E+00, 0.48295046E+00, 0.28356012E+00, 0.77652035E+00, 0.66303805E+00, 0.94938150E+00, 0.18270855E+00, 0.63807585E+00, 0.00000000E+00, 0.00000000E+00,
  0.91318466E+00, 0.49158719E+00, 0.28356012E+00, 0.77652035E+00, 0.63095154E+00, 0.91175297E+00, 0.23971981E+00, 0.66044532E+00, 0.00000000E+00, 0.00000000E+00,
  0.91318466E+00, 0.49158719E+00, 0.23115833E+00, 0.78262983E+00, 0.53278463E+00, 0.85373766E+00, 0.23308812E+00, 0.74038249E+00, 0.00000000E+00, 0.00000000E+00,
  0.95240925E+00, 0.49475652E+00, 0.43989047E+00, 0.70347471E+00, 0.44144157E+00, 0.86816880E+00, 0.23308812E+00, 0.66209463E+00, 0.00000000E+00, 0.00000000E+00,
  0.80318716E+00, 0.60431070E+00, 0.42993183E+00, 0.64797545E+00, 0.54844232E+00, 0.87474973E+00, 0.35671562E+00, 0.66328383E+00, 0.00000000E+00, 0.00000000E+00,
  0.77859015E+00, 0.58944491E+00, 0.40301083E+00, 0.66449997E+00, 0.56656894E+00, 0.87474973E+00, 0.37472785E+00, 0.59723569E+00, 0.00000000E+00, 0.00000000E+00,
  0.77859015E+00, 0.58944491E+00, 0.40301083E+00, 0.56961196E+00, 0.56656894E+00, 0.74148044E+00, 0.21481606E+00, 0.61690552E+00, 0.00000000E+00, 0.00000000E+00,
  0.80276721E+00, 0.58944491E+00, 0.48386241E+00, 0.56961196E+00, 0.56656894E+00, 0.78559073E+00, 0.11707636E+00, 0.64227512E+00, 0.00000000E+00, 0.00000000E+00,
  0.79744315E+00, 0.55543439E+00, 0.48386241E+00, 0.56961196E+00, 0.56656894E+00, 0.85097718E+00, 0.12956796E+00, 0.90157373E+00, 0.00000000E+00, 0.00000000E+00,
  0.79744315E+00, 0.62307515E+00, 0.48386241E+00, 0.56961196E+00, 0.50462428E+00, 0.83217781E+00, 0.23394926E+00, 0.83965532E+00, 0.00000000E+00, 0.00000000E+00,
  0.74051974E+00, 0.58783501E+00, 0.48386241E+00, 0.55138026E+00, 0.56652304E+00, 0.81949094E+00, 0.29487738E+00, 0.79193337E+00, 0.00000000E+00, 0.00000000E+00,
  0.81056236E+00, 0.61777098E+00, 0.51490622E+00, 0.55138026E+00, 0.57715294E+00, 0.77849212E+00, 0.13985250E+00, 0.85419592E+00, 0.00000000E+00, 0.00000000E+00,
  0.81056236E+00, 0.61777098E+00, 0.50487332E+00, 0.57766589E+00, 0.58532378E+00, 0.77849212E+00, 0.23474555E+00, 0.75620687E+00, 0.00000000E+00, 0.00000000E+00,
  0.81056236E+00, 0.61845742E+00, 0.52616466E+00, 0.54186740E+00, 0.63089244E+00, 0.77849212E+00, 0.98353418E-01, 0.77176053E+00, 0.00000000E+00, 0.00000000E+00,
  0.77474028E+00, 0.63893244E+00, 0.54934126E+00, 0.54186740E+00, 0.57174714E+00, 0.80484881E+00, 0.57853004E-01, 0.72576166E+00, 0.00000000E+00, 0.00000000E+00,
  0.70164456E+00, 0.60105051E+00, 0.54934126E+00, 0.49107915E+00, 0.42602831E+00, 0.87056335E+00, 0.57853004E-01, 0.82167424E+00, 0.00000000E+00, 0.00000000E+00,
  0.81446639E+00, 0.65980028E+00, 0.62687150E+00, 0.48329133E+00, 0.46595056E+00, 0.96784797E+00,-0.58846541E-01, 0.91390546E+00, 0.00000000E+00, 0.00000000E+00,
  0.68839806E+00, 0.64503032E+00, 0.61372406E+00, 0.48329133E+00, 0.38433518E+00, 0.97339312E+00,-0.27911942E-01, 0.77827938E+00, 0.00000000E+00, 0.00000000E+00,
  0.64621878E+00, 0.74178548E+00, 0.61372406E+00, 0.49071561E+00, 0.38433518E+00, 0.95350340E+00,-0.27911942E-01, 0.82505851E+00, 0.00000000E+00, 0.00000000E+00,
  0.68023549E+00, 0.71377441E+00, 0.61372406E+00, 0.42345451E+00, 0.25677189E+00, 0.94866894E+00, 0.66606161E-01, 0.85125701E+00, 0.00000000E+00, 0.00000000E+00,
  0.62226693E+00, 0.71377441E+00, 0.55183603E+00, 0.42596825E+00, 0.21883343E+00, 0.98598314E+00,-0.12533441E-01, 0.77491987E+00, 0.00000000E+00, 0.00000000E+00,
  0.62226693E+00, 0.71377441E+00, 0.62905778E+00, 0.53802254E+00, 0.21883343E+00, 0.99943137E+00,-0.24806578E-01, 0.84063001E+00, 0.00000000E+00, 0.00000000E+00,
  0.62226693E+00, 0.65273060E+00, 0.58191594E+00, 0.53938855E+00, 0.30251869E+00, 0.10668194E+01,-0.14479500E-01, 0.82931788E+00, 0.00000000E+00, 0.00000000E+00,
  0.59369654E+00, 0.65273060E+00, 0.52519022E+00, 0.53938855E+00, 0.31720461E+00, 0.10863455E+01,-0.14479500E-01, 0.91012540E+00, 0.00000000E+00, 0.00000000E+00,
  0.72756830E+00, 0.63827191E+00, 0.47716547E+00, 0.63175403E+00, 0.30350013E+00, 0.11316097E+01, 0.14934232E-02, 0.85482779E+00, 0.00000000E+00, 0.00000000E+00,
  0.74448644E+00, 0.66643859E+00, 0.47716547E+00, 0.63175403E+00, 0.21827291E+00, 0.11316097E+01, 0.17762743E-01, 0.84174148E+00, 0.00000000E+00, 0.00000000E+00,
  0.74448644E+00, 0.68401804E+00, 0.42209264E+00, 0.63175403E+00, 0.21827291E+00, 0.11107648E+01, 0.60480874E-01, 0.84174148E+00, 0.00000000E+00, 0.00000000E+00,
  0.74448644E+00, 0.55794525E+00, 0.42209264E+00, 0.63175403E+00, 0.14269786E+00, 0.10172784E+01, 0.13182882E+00, 0.81007420E+00, 0.00000000E+00, 0.00000000E+00,
  0.74448644E+00, 0.55794525E+00, 0.34301936E+00, 0.61778333E+00, 0.14269786E+00, 0.11245381E+01, 0.13182882E+00, 0.86095986E+00, 0.00000000E+00, 0.00000000E+00,
  0.74448644E+00, 0.55794525E+00, 0.34301936E+00, 0.82631646E+00, 0.14177650E+00, 0.10611034E+01, 0.10628315E+00, 0.87003213E+00, 0.00000000E+00, 0.00000000E+00,
  0.74807749E+00, 0.55794525E+00, 0.34301936E+00, 0.82631646E+00, 0.18762434E+00, 0.10487393E+01, 0.10510308E+00, 0.76845392E+00, 0.00000000E+00, 0.00000000E+00,
  0.80524874E+00, 0.57746222E+00, 0.30250438E+00, 0.82631646E+00, 0.17041464E+00, 0.11559037E+01, 0.27985892E-01, 0.67147223E+00, 0.00000000E+00, 0.00000000E+00,
  0.85475173E+00, 0.57746222E+00, 0.30250438E+00, 0.82631646E+00, 0.63879552E-01, 0.10954563E+01,-0.16085202E-01, 0.69638482E+00, 0.00000000E+00, 0.00000000E+00,
  0.85475173E+00, 0.57746222E+00, 0.24390795E+00, 0.84530228E+00, 0.75786603E-01, 0.10358345E+01, 0.20033887E-01, 0.61634502E+00, 0.00000000E+00, 0.00000000E+00,
  0.78825614E+00, 0.57746222E+00, 0.19922132E+00, 0.84530228E+00, 0.19270427E+00, 0.99966890E+00, 0.69759880E-01, 0.58897961E+00, 0.00000000E+00, 0.00000000E+00,
  0.79021777E+00, 0.57862405E+00, 0.17564715E+00, 0.79484298E+00, 0.34171380E+00, 0.99877315E+00, 0.92355145E-01, 0.55600649E+00, 0.00000000E+00, 0.00000000E+00,
  0.79021777E+00, 0.62694684E+00, 0.25406498E+00, 0.77150235E+00, 0.41713036E+00, 0.99877315E+00, 0.78635338E-01, 0.56767061E+00, 0.00000000E+00, 0.00000000E+00,
  0.85346449E+00, 0.58674992E+00, 0.25406498E+00, 0.77150235E+00, 0.53794532E+00, 0.99877315E+00, 0.42733754E-01, 0.70805264E+00, 0.00000000E+00, 0.00000000E+00,
  0.85346449E+00, 0.58674992E+00, 0.25406498E+00, 0.89429859E+00, 0.63997909E+00, 0.99877315E+00, 0.41725098E-01, 0.70805264E+00, 0.00000000E+00, 0.00000000E+00,
  0.86166998E+00, 0.59946866E+00, 0.26250419E+00, 0.89429859E+00, 0.63997909E+00, 0.93853755E+00, 0.12737448E+00, 0.63945921E+00, 0.00000000E+00, 0.00000000E+00,
  0.86638561E+00, 0.43289261E+00, 0.27920451E+00, 0.89429859E+00, 0.63997909E+00, 0.93853755E+00, 0.12737448E+00, 0.68689077E+00, 0.00000000E+00, 0.00000000E+00,
  0.87338321E+00, 0.43289261E+00, 0.21167070E+00, 0.87125309E+00, 0.63997909E+00, 0.90468590E+00, 0.78759639E-01, 0.67577062E+00, 0.00000000E+00, 0.00000000E+00,
  0.87338321E+00, 0.45874221E+00, 0.14353633E+00, 0.87125309E+00, 0.60770521E+00, 0.90468590E+00, 0.12630915E+00, 0.68318969E+00, 0.00000000E+00, 0.00000000E+00,
  0.87338321E+00, 0.49320063E+00, 0.13772131E+00, 0.98768969E+00, 0.69557855E+00, 0.82736629E+00, 0.12630915E+00, 0.81217737E+00, 0.00000000E+00, 0.00000000E+00,
  0.75429782E+00, 0.49320063E+00, 0.13772131E+00, 0.10392999E+01, 0.59399800E+00, 0.72845804E+00, 0.33385474E-01, 0.77368705E+00, 0.00000000E+00, 0.00000000E+00,
  0.75429782E+00, 0.49320063E+00, 0.19166868E+00, 0.10392999E+01, 0.69377211E+00, 0.72462692E+00, 0.47545517E-01, 0.73529263E+00, 0.00000000E+00, 0.00000000E+00,
  0.75429782E+00, 0.53549406E+00, 0.10621874E+00, 0.10392999E+01, 0.64217039E+00, 0.68131516E+00, 0.54201021E-02, 0.75231832E+00, 0.00000000E+00, 0.00000000E+00,
  0.74320092E+00, 0.57541922E+00, 0.16513442E+00, 0.95079660E+00, 0.60504342E+00, 0.65304601E+00,-0.57303464E-01, 0.73093810E+00, 0.00000000E+00, 0.00000000E+00,
  0.74320092E+00, 0.62263136E+00, 0.21390210E+00, 0.95079660E+00, 0.54165281E+00, 0.69473355E+00,-0.39595844E-01, 0.64033327E+00, 0.00000000E+00, 0.00000000E+00,
  0.74320092E+00, 0.62263136E+00, 0.20689116E+00, 0.79070949E+00, 0.57813621E+00, 0.78175903E+00,-0.39951690E-01, 0.64033327E+00, 0.00000000E+00, 0.00000000E+00,
  0.74320092E+00, 0.62263136E+00, 0.27884691E+00, 0.75198473E+00, 0.62890296E+00, 0.78175903E+00, 0.36099349E-01, 0.60591951E+00, 0.00000000E+00, 0.00000000E+00,
  0.74320092E+00, 0.62263136E+00, 0.31251908E+00, 0.80223130E+00, 0.62404769E+00, 0.70709205E+00, 0.16292887E-01, 0.62692538E+00, 0.00000000E+00, 0.00000000E+00,
  0.69044873E+00, 0.62263136E+00, 0.25295502E+00, 0.80483963E+00, 0.59564101E+00, 0.77223782E+00, 0.27095638E-01, 0.62507259E+00, 0.00000000E+00, 0.00000000E+00,
  0.69044873E+00, 0.59076103E+00, 0.25295502E+00, 0.74722262E+00, 0.55368097E+00, 0.77223782E+00, 0.42907023E-01, 0.56405516E+00, 0.00000000E+00, 0.00000000E+00,
  0.58495503E+00, 0.59076103E+00, 0.27079795E+00, 0.74722262E+00, 0.48967276E+00, 0.82318931E+00, 0.42907023E-01, 0.78856500E+00, 0.00000000E+00, 0.00000000E+00,
  0.58495503E+00, 0.70630299E+00, 0.27079795E+00, 0.79491596E+00, 0.38703034E+00, 0.77942171E+00,-0.34454669E-01, 0.76865276E+00, 0.00000000E+00, 0.00000000E+00,
  0.57599762E+00, 0.75443407E+00, 0.25942853E+00, 0.79491596E+00, 0.33203858E+00, 0.72724342E+00, 0.74351349E-02, 0.87236300E+00, 0.00000000E+00, 0.00000000E+00,
  0.61148285E+00, 0.75443407E+00, 0.25942853E+00, 0.76011239E+00, 0.35819182E+00, 0.91045078E+00, 0.64882944E-01, 0.87236300E+00, 0.00000000E+00, 0.00000000E+00,
  0.57098319E+00, 0.75443407E+00, 0.22834543E+00, 0.76011239E+00, 0.37823397E+00, 0.95103982E+00, 0.47075681E-01, 0.10020168E+01, 0.00000000E+00, 0.00000000E+00,
  0.53105434E+00, 0.75443407E+00, 0.18399791E+00, 0.76011239E+00, 0.37823397E+00, 0.95103982E+00, 0.61577949E-01, 0.96980676E+00, 0.00000000E+00, 0.00000000E+00,
  0.54117305E+00, 0.75443407E+00, 0.16091886E+00, 0.85371354E+00, 0.36728790E+00, 0.10159879E+01, 0.16646855E-01, 0.10320775E+01, 0.00000000E+00, 0.00000000E+00,
  0.56283083E+00, 0.75443407E+00, 0.16091886E+00, 0.79662513E+00, 0.34235918E+00, 0.10086086E+01, 0.16646855E-01, 0.98241520E+00, 0.00000000E+00, 0.00000000E+00,
  0.53620542E+00, 0.77408960E+00, 0.14829118E+00, 0.79662513E+00, 0.36015323E+00, 0.10362347E+01,-0.66104078E-02, 0.80640870E+00, 0.00000000E+00, 0.00000000E+00,
  0.53620542E+00, 0.73821113E+00, 0.84774525E-01, 0.78959271E+00, 0.38245806E+00, 0.10143604E+01,-0.10520415E+00, 0.91284015E+00, 0.00000000E+00, 0.00000000E+00,
  0.53620542E+00, 0.84994223E+00, 0.71523705E-01, 0.87592268E+00, 0.39273352E+00, 0.10143604E+01,-0.10520415E+00, 0.10227677E+01, 0.00000000E+00, 0.00000000E+00,
  0.47065138E+00, 0.75889881E+00, 0.71523705E-01, 0.96337926E+00, 0.35102787E+00, 0.86429929E+00,-0.10838581E+00, 0.10515181E+01, 0.00000000E+00, 0.00000000E+00,
  0.52817380E+00, 0.69941379E+00, 0.91922533E-01, 0.98607482E+00, 0.26009785E+00, 0.97453024E+00,-0.13533617E+00, 0.92647941E+00, 0.00000000E+00, 0.00000000E+00,
  0.51726123E+00, 0.69941379E+00, 0.91922533E-01, 0.97988721E+00, 0.15864540E+00, 0.10463607E+01,-0.54538040E-01, 0.92647941E+00, 0.00000000E+00, 0.00000000E+00,
  0.54160123E+00, 0.72624536E+00, 0.86889824E-01, 0.10402287E+01, 0.19751091E+00, 0.10977323E+01,-0.23116739E+00, 0.92647941E+00, 0.00000000E+00, 0.00000000E+00,
  0.69825784E+00, 0.72624536E+00, 0.10520083E+00, 0.95020470E+00, 0.11360883E+00, 0.10204996E+01,-0.22909259E+00, 0.92528559E+00, 0.00000000E+00, 0.00000000E+00,
  0.69825784E+00, 0.72624536E+00, 0.10520083E+00, 0.95747346E+00, 0.16840825E+00, 0.10204996E+01,-0.20893477E+00, 0.88000887E+00, 0.00000000E+00, 0.00000000E+00,
  0.70405718E+00, 0.72624536E+00, 0.13615894E+00, 0.90885227E+00, 0.16840825E+00, 0.93992886E+00,-0.27499136E+00, 0.88000887E+00, 0.00000000E+00, 0.00000000E+00,
  0.53503701E+00, 0.77542289E+00, 0.19851254E+00, 0.90885227E+00, 0.26170985E+00, 0.84184434E+00,-0.27499136E+00, 0.94538889E+00, 0.00000000E+00, 0.00000000E+00,
  0.53503701E+00, 0.80246442E+00, 0.24590713E+00, 0.80775534E+00, 0.28195980E+00, 0.79111198E+00,-0.27499136E+00, 0.86090616E+00, 0.00000000E+00, 0.00000000E+00,
  0.57276225E+00, 0.80246442E+00, 0.16273863E+00, 0.89039341E+00, 0.28895186E+00, 0.74848822E+00,-0.27499136E+00, 0.86897641E+00, 0.00000000E+00, 0.00000000E+00,
  0.57276225E+00, 0.71863030E+00, 0.11732595E+00, 0.89039341E+00, 0.28053634E+00, 0.76538807E+00,-0.16386411E+00, 0.87829600E+00, 0.00000000E+00, 0.00000000E+00,
  0.57276225E+00, 0.81122026E+00, 0.11732595E+00, 0.89039341E+00, 0.36523862E+00, 0.85131927E+00,-0.16386411E+00, 0.95537999E+00, 0.00000000E+00, 0.00000000E+00,
  0.58235364E+00, 0.72811519E+00, 0.11732595E+00, 0.84123903E+00, 0.36523862E+00, 0.90751401E+00,-0.27173461E+00, 0.84500323E+00, 0.00000000E+00, 0.00000000E+00,
  0.58555973E+00, 0.68675169E+00, 0.12887690E+00, 0.79777453E+00, 0.36523862E+00, 0.85646433E+00,-0.27173461E+00, 0.98436628E+00, 0.00000000E+00, 0.00000000E+00,
  0.60610663E+00, 0.68675169E+00, 0.15199750E+00, 0.88903519E+00, 0.41718575E+00, 0.86599577E+00,-0.31945704E+00, 0.98436628E+00, 0.00000000E+00, 0.00000000E+00,
  0.62601184E+00, 0.78537001E+00, 0.14959238E+00, 0.91340251E+00, 0.34545588E+00, 0.88157558E+00,-0.22866019E+00, 0.99365524E+00, 0.00000000E+00, 0.00000000E+00,
  0.58117597E+00, 0.78537001E+00, 0.14959238E+00, 0.93333932E+00, 0.36007674E+00, 0.81353303E+00,-0.26072030E+00, 0.10713033E+01, 0.00000000E+00, 0.00000000E+00,
  0.62568509E+00, 0.81084875E+00, 0.11147710E+00, 0.92344868E+00, 0.56591313E+00, 0.81864602E+00,-0.19148942E+00, 0.10947587E+01, 0.00000000E+00, 0.00000000E+00,
  0.62568509E+00, 0.81084875E+00, 0.20723194E-01, 0.89024525E+00, 0.49572013E+00, 0.70169935E+00,-0.28782996E+00, 0.11313107E+01, 0.00000000E+00, 0.00000000E+00,
  0.54785961E+00, 0.83105112E+00,-0.78219047E-02, 0.89024525E+00, 0.45108521E+00, 0.65014164E+00,-0.30158830E+00, 0.11289460E+01, 0.00000000E+00, 0.00000000E+00,
  0.61285869E+00, 0.74488138E+00,-0.78219047E-02, 0.89024525E+00, 0.62453318E+00, 0.69421325E+00,-0.30158830E+00, 0.11289460E+01, 0.00000000E+00, 0.00000000E+00,
  0.61285869E+00, 0.67827351E+00,-0.12531673E-01, 0.86796139E+00, 0.58615770E+00, 0.72909995E+00,-0.31283916E+00, 0.12010979E+01, 0.00000000E+00, 0.00000000E+00,
  0.61285869E+00, 0.69791149E+00,-0.12531673E-01, 0.86796139E+00, 0.63242123E+00, 0.74732355E+00,-0.19027976E+00, 0.11558909E+01, 0.00000000E+00, 0.00000000E+00,
  0.52313376E+00, 0.69791149E+00, 0.12666639E+00, 0.86796139E+00, 0.68101651E+00, 0.74479525E+00,-0.21221476E+00, 0.12288427E+01, 0.00000000E+00, 0.00000000E+00,
  0.52313376E+00, 0.70396328E+00, 0.17568149E+00, 0.86796139E+00, 0.68101651E+00, 0.65031178E+00,-0.13343856E+00, 0.11453992E+01, 0.00000000E+00, 0.00000000E+00,
  0.52313376E+00, 0.71562009E+00, 0.17611901E+00, 0.89834468E+00, 0.58897815E+00, 0.80209538E+00,-0.16958383E+00, 0.11453992E+01, 0.00000000E+00, 0.00000000E+00,
  0.52313376E+00, 0.71562009E+00, 0.87385669E-01, 0.95052488E+00, 0.44918952E+00, 0.80209538E+00,-0.20512644E+00, 0.11404109E+01, 0.00000000E+00, 0.00000000E+00,
  0.52313376E+00, 0.71562009E+00, 0.11270188E+00, 0.88033245E+00, 0.37224766E+00, 0.73806989E+00,-0.15989613E+00, 0.12089571E+01, 0.00000000E+00, 0.00000000E+00,
  0.52313376E+00, 0.71562009E+00, 0.20449357E+00, 0.77414496E+00, 0.45942566E+00, 0.68024694E+00,-0.99641798E-01, 0.11418553E+01, 0.00000000E+00, 0.00000000E+00,
