27,1
50,1
48,0
51,0
48,0
48,0
50,0
51,0
27,1
51,0
51,0
51,0
51,0
51,0
51,0
52,0
35,1
51,1
52,0
51,0
51,0
25,1
51,0
51,0
25,1
29,1
52,0
25,1
51,0
51,0
51,0
51,0
23,1
50,0
51,0
51,0
52,0
51,0
38,1
51,0
52,0
51,0
51,0
52,0
52,0
48,1
50,0
44,1
51,0
48,0
51,0
52,0
50,0
39,1
49,0
49,0
49,0
52,0
34,1
51,0
52,0
48,0
48,0
29,1
45,1
50,0
50,0
51,0
40,1
36,1
38,1
50,0
50,0
51,0
51,0
35,1
52,0
40,1
52,0
39,1
51,0
51,0
51,0
52,0
51,0
52,0
51,0
52,0
28,1
51,0
47,1
37,1
52,0
51,0
35,1
51,0
51,0
51,0
51,0
51,0
51,0
51,0
51,0
50,1
47,1
51,1
52,0
52,0
52,0
51,0
50,0
52,0
52,0
50,1
50,0
51,0
51,0
52,0
48,0
51,0
37,1
48,0
48,0
24,1
51,0
48,0
48,0
48,0
38,1
52,0
48,0
48,1
34,1
48,0
45,1
24,1
49,0
49,0
51,0
51,0
51,0
50,0
50,0
50,0
50,0
41,1
51,0
51,0
51,0
51,0
51,0
51,0
39,1
51,0
50,1
39,1
51,0
35,1
51,0
22,1
48,0
50,0
50,0
42,1
51,0
44,1
51,0
50,0
50,0
47,0
50,0
49,0
49,0
50,0
48,0
48,1
50,0
51,0
27,1
35,1
35,1
49,0
49,0
50,0
50,0
22,1
49,0
50,0
51,0
37,1
31,1
52,0
50,0
35,1
51,0
27,1
52,0
52,0
49,1
50,0
26,1
33,1
50,0
52,0
52,0
52,0
51,0
51,0
51,0
51,0
51,0
52,0
52,0
48,1
50,0
51,0
51,0
49,0
38,1
51,0
34,1
51,0
51,0
50,0
49,1
52,0
51,0
51,0
51,0
51,0
48,1
52,0
51,0
51,0
51,0
51,0
51,0
51,0
52,0
50,0
51,0
51,0
52,0
51,0
51,0
51,0
50,0
52,0
52,0
38,1
52,0
52,0
51,0
51,0
39,1
52,0
52,0
52,0
52,0
51,0
51,0
36,1
50,0
50,0
50,0
50,0
50,0
50,0
51,0
52,0
51,0
